,index,PrintPol,GlycType,DP,Valency,GlycSpace,PolSpace,GlycDen,MVF,SubArr,ExpNum,FileName,MVF_orig,MVF_norm,Experiment
746,746,10.0,2-3 SiaLac,300.0,147.0,2.04,0.015,2.226,1890.386343216532,2,126,Data/H1N1_MDCK/MDCK_sheet4.csv,4208.0,0.8868284898042103,Binder
747,747,10.0,2-3 SiaLac,300.0,147.0,2.04,0.014,2.028,1475.8382642998026,2,126,Data/H1N1_MDCK/MDCK_sheet4.csv,2993.0,0.6912732619652603,Binder
748,748,1.0,Lac,150.0,66.0,2.27,0.106,7.009,89.02839206734198,2,127,Data/H1N1_MDCK/MDCK_sheet4.csv,624.0,0.03707189347164405,Binder
749,749,1.0,Lac,150.0,66.0,2.27,0.106,6.978,74.08999713384924,2,127,Data/H1N1_MDCK/MDCK_sheet4.csv,517.0,0.030024987760728452,Binder
750,750,1.0,Lac,150.0,66.0,2.27,0.11,7.274,71.62496563101458,2,127,Data/H1N1_MDCK/MDCK_sheet4.csv,521.0,0.028862155699302228,Non-binder
751,751,1.0,Lac,150.0,66.0,2.27,0.102,6.723,66.04194556001785,2,127,Data/H1N1_MDCK/MDCK_sheet4.csv,444.0,0.026228471411423756,Non-binder
752,752,1.0,Lac,150.0,66.0,2.27,0.087,5.723,73.73755023589027,2,127,Data/H1N1_MDCK/MDCK_sheet4.csv,422.0,0.029858727592278023,Non-binder
753,753,1.0,Lac,200.0,114.0,1.75,0.102,11.63,62.94067067927772,2,128,Data/H1N1_MDCK/MDCK_sheet4.csv,732.0,0.02476550355138895,Non-binder
754,754,1.0,Lac,200.0,114.0,1.75,0.109,12.476,42.962487976915675,2,128,Data/H1N1_MDCK/MDCK_sheet4.csv,536.0,0.015341173132640705,Non-binder
755,755,1.0,Lac,200.0,114.0,1.75,0.101,11.546,42.4389398926035,2,128,Data/H1N1_MDCK/MDCK_sheet4.csv,490.0,0.015094199210629409,Non-binder
756,756,1.0,Lac,200.0,114.0,1.75,0.11,12.585,36.948748510131104,2,128,Data/H1N1_MDCK/MDCK_sheet4.csv,465.0,0.012504305103570982,Non-binder
757,757,1.0,Lac,200.0,114.0,1.75,0.103,11.715,36.70507895860008,2,128,Data/H1N1_MDCK/MDCK_sheet4.csv,430.0,0.012389358594129709,Non-binder
758,758,1.0,Lac,200.0,114.0,1.75,0.103,11.749,40.51408630521746,2,128,Data/H1N1_MDCK/MDCK_sheet4.csv,476.0,0.014186185880012797,Non-binder
759,759,1.0,Lac,300.0,156.0,1.92,0.073,11.448,69.70649895178197,2,129,Data/H1N1_MDCK/MDCK_sheet4.csv,798.0,0.027957155271995635,Non-binder
760,760,1.0,Lac,300.0,156.0,1.92,0.068,10.539,55.03368441028561,2,129,Data/H1N1_MDCK/MDCK_sheet4.csv,580.0,0.021035532095743152,Non-binder
761,761,1.0,Lac,300.0,156.0,1.92,0.069,10.842,61.70448256779192,2,129,Data/H1N1_MDCK/MDCK_sheet4.csv,669.0,0.02418235515416295,Non-binder
762,762,1.0,Lac,300.0,156.0,1.92,0.089,13.878,43.522121343133016,2,129,Data/H1N1_MDCK/MDCK_sheet4.csv,604.0,0.015605169604950722,Non-binder
763,763,1.0,Lac,300.0,156.0,1.92,0.09,13.994,41.374874946405605,2,129,Data/H1N1_MDCK/MDCK_sheet4.csv,579.0,0.014592246666227516,Non-binder
764,764,1.0,Lac,300.0,156.0,1.92,0.09,14.024,43.71078151739875,2,129,Data/H1N1_MDCK/MDCK_sheet4.csv,613.0,0.015694166479472683,Non-binder
765,765,5.0,Lac,150.0,66.0,2.27,0.487,32.172,35.93186621907249,2,130,Data/H1N1_MDCK/MDCK_sheet4.csv,1156.0,0.012024610085726488,Non-binder
766,766,5.0,Lac,150.0,66.0,2.27,0.469,30.975,37.901533494753835,2,130,Data/H1N1_MDCK/MDCK_sheet4.csv,1174.0,0.012953763427527791,Non-binder
767,767,5.0,Lac,150.0,66.0,2.27,0.481,31.752,41.981607457797935,2,130,Data/H1N1_MDCK/MDCK_sheet4.csv,1333.0,0.014878461270846292,Non-binder
768,768,5.0,Lac,150.0,66.0,2.27,0.501,33.058,46.373041321314055,2,130,Data/H1N1_MDCK/MDCK_sheet4.csv,1533.0,0.016950037267443967,Non-binder
769,769,5.0,Lac,150.0,66.0,2.27,0.5,33.011,41.592196540547086,2,130,Data/H1N1_MDCK/MDCK_sheet4.csv,1373.0,0.014694764024329173,Non-binder
770,770,5.0,Lac,150.0,66.0,2.27,0.52,34.332,38.389840382150766,2,130,Data/H1N1_MDCK/MDCK_sheet4.csv,1318.0,0.013184112980394532,Non-binder
771,771,5.0,Lac,200.0,114.0,1.75,0.455,51.92,16.640986132511557,2,131,Data/H1N1_MDCK/MDCK_sheet4.csv,864.0,0.0029245016968535583,Non-binder
772,772,5.0,Lac,200.0,114.0,1.75,0.428,48.824,16.59020154022612,2,131,Data/H1N1_MDCK/MDCK_sheet4.csv,810.0,0.0029005450244669953,Non-binder
773,773,5.0,Lac,200.0,114.0,1.75,0.431,49.078,15.811565263458167,2,131,Data/H1N1_MDCK/MDCK_sheet4.csv,776.0,0.002533238064789553,Non-binder
774,774,5.0,Lac,200.0,114.0,1.75,0.429,48.892,18.898797349259592,2,131,Data/H1N1_MDCK/MDCK_sheet4.csv,924.0,0.003989581501498338,Non-binder
775,775,5.0,Lac,200.0,114.0,1.75,0.429,48.909,18.44241346173506,2,131,Data/H1N1_MDCK/MDCK_sheet4.csv,902.0,0.0037742910209825355,Non-binder
776,776,5.0,Lac,200.0,114.0,1.75,0.473,53.936,14.684070008899436,2,131,Data/H1N1_MDCK/MDCK_sheet4.csv,792.0,0.002001363470246185,Non-binder
777,777,5.0,Lac,300.0,156.0,1.92,0.432,67.465,19.34336322537612,2,132,Data/H1N1_MDCK/MDCK_sheet4.csv,1305.0,0.004199297058305569,Non-binder
778,778,5.0,Lac,300.0,156.0,1.92,0.407,63.546,18.915431341075756,2,132,Data/H1N1_MDCK/MDCK_sheet4.csv,1202.0,0.00399742827301874,Non-binder
779,779,5.0,Lac,300.0,156.0,1.92,0.425,66.311,16.452775557599793,2,132,Data/H1N1_MDCK/MDCK_sheet4.csv,1091.0,0.00283571691233653,Non-binder
780,780,5.0,Lac,300.0,156.0,1.92,0.466,72.742,15.176926672348849,2,132,Data/H1N1_MDCK/MDCK_sheet4.csv,1104.0,0.0022338592940470098,Non-binder
781,781,5.0,Lac,300.0,156.0,1.92,0.42,65.47,17.443103711623646,2,132,Data/H1N1_MDCK/MDCK_sheet4.csv,1142.0,0.003302885517487304,Non-binder
782,782,5.0,Lac,300.0,156.0,1.92,0.477,74.375,15.98655462184874,2,132,Data/H1N1_MDCK/MDCK_sheet4.csv,1189.0,0.0026157859900842054,Non-binder
783,783,10.0,Lac,150.0,66.0,2.27,0.288,18.98,45.574288724973655,2,133,Data/H1N1_MDCK/MDCK_sheet4.csv,865.0,0.01657324081388791,Non-binder
784,784,10.0,Lac,150.0,66.0,2.27,0.283,18.69,25.94970572498662,2,133,Data/H1N1_MDCK/MDCK_sheet4.csv,485.0,0.007315714377303629,Non-binder
785,785,10.0,Lac,150.0,66.0,2.27,0.332,21.899,22.877756975204345,2,133,Data/H1N1_MDCK/MDCK_sheet4.csv,501.0,0.005866580565748997,Non-binder
786,786,10.0,Lac,150.0,66.0,2.27,0.259,17.073,21.964505359339306,2,133,Data/H1N1_MDCK/MDCK_sheet4.csv,375.0,0.00543577136194938,Non-binder
787,787,10.0,Lac,150.0,66.0,2.27,0.27,17.831,23.890976389434133,2,133,Data/H1N1_MDCK/MDCK_sheet4.csv,426.0,0.006344547690619823,Non-binder
788,788,10.0,Lac,150.0,66.0,2.27,0.332,21.883,23.44285518438971,2,133,Data/H1N1_MDCK/MDCK_sheet4.csv,513.0,0.006133154974530239,Non-binder
789,789,10.0,Lac,200.0,114.0,1.75,0.482,54.971,14.80780775317895,2,134,Data/H1N1_MDCK/MDCK_sheet4.csv,814.0,0.002059734414427351,Non-binder
790,790,10.0,Lac,200.0,114.0,1.75,0.471,53.645,13.0673874545624,2,134,Data/H1N1_MDCK/MDCK_sheet4.csv,701.0,0.0012387240049210055,Non-binder
791,791,10.0,Lac,200.0,114.0,1.75,0.46,52.483,10.441476287559782,2,134,Data/H1N1_MDCK/MDCK_sheet4.csv,548.0,0.0,Non-binder
792,792,10.0,Lac,200.0,114.0,1.75,0.458,52.174,11.710813815310308,2,134,Data/H1N1_MDCK/MDCK_sheet4.csv,611.0,0.0005987860083501796,Non-binder
793,793,10.0,Lac,200.0,114.0,1.75,0.466,53.137,12.270169561699005,2,134,Data/H1N1_MDCK/MDCK_sheet4.csv,652.0,0.0008626515187486484,Non-binder
794,794,10.0,Lac,200.0,114.0,1.75,0.512,58.337,20.46728491351972,2,134,Data/H1N1_MDCK/MDCK_sheet4.csv,1194.0,0.00472948589037638,Non-binder
795,795,10.0,Lac,300.0,156.0,1.92,0.673,104.969,14.251826729796417,2,135,Data/H1N1_MDCK/MDCK_sheet4.csv,1496.0,0.0017974608658782485,Non-binder
796,796,10.0,Lac,300.0,156.0,1.92,0.67,104.563,14.192400753612654,2,135,Data/H1N1_MDCK/MDCK_sheet4.csv,1484.0,0.001769427783822881,Non-binder
797,797,10.0,Lac,300.0,156.0,1.92,0.668,104.237,13.526866659631418,2,135,Data/H1N1_MDCK/MDCK_sheet4.csv,1410.0,0.0014554746430359643,Non-binder
798,798,10.0,Lac,300.0,156.0,1.92,0.624,97.349,15.613925155882443,2,135,Data/H1N1_MDCK/MDCK_sheet4.csv,1520.0,0.0024400050763070543,Non-binder
799,799,10.0,Lac,300.0,156.0,1.92,0.703,109.741,15.071850994614593,2,135,Data/H1N1_MDCK/MDCK_sheet4.csv,1654.0,0.0021842918273412195,Non-binder
800,800,10.0,Lac,300.0,156.0,1.92,0.721,112.425,14.694240604847677,2,135,Data/H1N1_MDCK/MDCK_sheet4.csv,1652.0,0.0020061612568216605,Non-binder
801,801,1.0,2-6 SiaLac,150.0,62.0,2.44,0.016,0.972,188.27160493827162,2,136,Data/H1N1_MDCK/MDCK_sheet4.csv,183.0,0.08388800501932887,Binder
802,802,1.0,2-6 SiaLac,150.0,62.0,2.44,0.012,0.733,499.31787175989086,2,136,Data/H1N1_MDCK/MDCK_sheet4.csv,366.0,0.23061820754663306,Binder
803,803,1.0,2-6 SiaLac,150.0,62.0,2.44,0.017,1.04,433.65384615384613,2,136,Data/H1N1_MDCK/MDCK_sheet4.csv,451.0,0.19964244347659357,Binder
804,804,1.0,2-6 SiaLac,150.0,62.0,2.44,0.023,1.402,308.8445078459344,2,136,Data/H1N1_MDCK/MDCK_sheet4.csv,433.0,0.14076599504867807,Binder
805,805,1.0,2-6 SiaLac,150.0,62.0,2.44,0.023,1.386,75.03607503607505,2,136,Data/H1N1_MDCK/MDCK_sheet4.csv,104.0,0.030471282145222097,Binder
806,806,1.0,2-6 SiaLac,200.0,110.0,1.82,0.029,3.234,195.1144094001237,2,137,Data/H1N1_MDCK/MDCK_sheet4.csv,631.0,0.08711596880363014,Binder
807,807,1.0,2-6 SiaLac,200.0,110.0,1.82,0.024,2.671,93.5979034069637,2,137,Data/H1N1_MDCK/MDCK_sheet4.csv,250.0,0.039227474154751946,Binder
808,808,1.0,2-6 SiaLac,200.0,110.0,1.82,0.029,3.169,91.51151782896812,2,137,Data/H1N1_MDCK/MDCK_sheet4.csv,290.0,0.038243261157960375,Binder
809,809,1.0,2-6 SiaLac,200.0,110.0,1.82,0.031,3.452,95.8864426419467,2,137,Data/H1N1_MDCK/MDCK_sheet4.csv,331.0,0.04030704932172643,Binder
810,810,1.0,2-6 SiaLac,200.0,110.0,1.82,0.026,2.875,102.26086956521739,2,137,Data/H1N1_MDCK/MDCK_sheet4.csv,294.0,0.04331406484711578,Binder
811,811,1.0,2-6 SiaLac,200.0,110.0,1.82,0.034,3.697,81.68785501758182,2,137,Data/H1N1_MDCK/MDCK_sheet4.csv,302.0,0.03360913373825629,Binder
812,812,1.0,2-6 SiaLac,300.0,120.0,2.5,0.013,1.58,310.75949367088606,2,138,Data/H1N1_MDCK/MDCK_sheet4.csv,491.0,0.1416693534487106,Binder
813,813,1.0,2-6 SiaLac,300.0,120.0,2.5,0.012,1.49,340.2684563758389,2,138,Data/H1N1_MDCK/MDCK_sheet4.csv,507.0,0.1555896493529579,Binder
814,814,1.0,2-6 SiaLac,300.0,120.0,2.5,0.014,1.691,302.7794204612655,2,138,Data/H1N1_MDCK/MDCK_sheet4.csv,512.0,0.13790490460900842,Binder
815,815,1.0,2-6 SiaLac,300.0,120.0,2.5,0.014,1.689,355.23978685612786,2,138,Data/H1N1_MDCK/MDCK_sheet4.csv,600.0,0.16265209178611464,Binder
816,816,1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.773,104.34292160180486,2,138,Data/H1N1_MDCK/MDCK_sheet4.csv,185.0,0.04429623357758335,Binder
817,817,1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.835,253.95095367847412,2,138,Data/H1N1_MDCK/MDCK_sheet4.csv,466.0,0.11487099748854286,Binder
818,818,5.0,2-6 SiaLac,150.0,62.0,2.44,0.051,3.128,44.11764705882353,2,139,Data/H1N1_MDCK/MDCK_sheet4.csv,138.0,0.01588609761532803,Non-binder
819,819,5.0,2-6 SiaLac,150.0,62.0,2.44,0.05,3.07,52.76872964169382,2,139,Data/H1N1_MDCK/MDCK_sheet4.csv,162.0,0.019967082455416015,Non-binder
820,820,5.0,2-6 SiaLac,150.0,62.0,2.44,0.053,3.23,27.554179566563466,2,139,Data/H1N1_MDCK/MDCK_sheet4.csv,89.0,0.008072594612935406,Non-binder
821,821,5.0,2-6 SiaLac,150.0,62.0,2.44,0.053,3.23,30.03095975232198,2,139,Data/H1N1_MDCK/MDCK_sheet4.csv,97.0,0.009240968893667014,Non-binder
822,822,5.0,2-6 SiaLac,150.0,62.0,2.44,0.051,3.157,20.589166930630345,2,139,Data/H1N1_MDCK/MDCK_sheet4.csv,65.0,0.004786981430309462,Non-binder
823,823,5.0,2-6 SiaLac,150.0,62.0,2.44,0.053,3.244,36.066584463625155,2,139,Data/H1N1_MDCK/MDCK_sheet4.csv,117.0,0.012088160873554049,Non-binder
824,824,5.0,2-6 SiaLac,200.0,110.0,1.82,0.083,9.128,85.67046450482033,2,140,Data/H1N1_MDCK/MDCK_sheet4.csv,782.0,0.035487854555647735,Binder
825,825,5.0,2-6 SiaLac,200.0,110.0,1.82,0.083,9.113,66.49840886645453,2,140,Data/H1N1_MDCK/MDCK_sheet4.csv,606.0,0.026443799356311602,Non-binder
826,826,5.0,2-6 SiaLac,200.0,110.0,1.82,0.088,9.647,59.50036280709028,2,140,Data/H1N1_MDCK/MDCK_sheet4.csv,574.0,0.0231426032799903,Non-binder
827,827,5.0,2-6 SiaLac,200.0,110.0,1.82,0.088,9.708,72.41450350226617,2,140,Data/H1N1_MDCK/MDCK_sheet4.csv,703.0,0.029234605280309935,Non-binder
828,828,5.0,2-6 SiaLac,200.0,110.0,1.82,0.087,9.54,75.8909853249476,2,140,Data/H1N1_MDCK/MDCK_sheet4.csv,724.0,0.030874569929739644,Binder
829,829,5.0,2-6 SiaLac,200.0,110.0,1.82,0.091,9.997,70.22106631989597,2,140,Data/H1N1_MDCK/MDCK_sheet4.csv,702.0,0.028199892710733677,Non-binder
830,830,5.0,2-6 SiaLac,300.0,120.0,2.5,0.029,3.539,65.55524159367053,2,141,Data/H1N1_MDCK/MDCK_sheet4.csv,232.0,0.02599887800629236,Non-binder
831,831,5.0,2-6 SiaLac,300.0,120.0,2.5,0.03,3.59,56.82451253481894,2,141,Data/H1N1_MDCK/MDCK_sheet4.csv,204.0,0.02188032144521656,Non-binder
832,832,5.0,2-6 SiaLac,300.0,120.0,2.5,0.028,3.401,66.1570126433402,2,141,Data/H1N1_MDCK/MDCK_sheet4.csv,225.0,0.026282752135036478,Non-binder
833,833,5.0,2-6 SiaLac,300.0,120.0,2.5,0.031,3.743,52.36441357200107,2,141,Data/H1N1_MDCK/MDCK_sheet4.csv,196.0,0.019776353984705636,Non-binder
834,834,5.0,2-6 SiaLac,300.0,120.0,2.5,0.033,3.978,45.24886877828054,2,141,Data/H1N1_MDCK/MDCK_sheet4.csv,180.0,0.01641973009931602,Non-binder
835,835,5.0,2-6 SiaLac,300.0,120.0,2.5,0.036,4.355,46.38346727898966,2,141,Data/H1N1_MDCK/MDCK_sheet4.csv,202.0,0.016954955516092038,Non-binder
836,836,10.0,2-6 SiaLac,150.0,62.0,2.44,0.049,3.015,69.98341625207297,2,142,Data/H1N1_MDCK/MDCK_sheet4.csv,211.0,0.028087785779058804,Non-binder
837,837,10.0,2-6 SiaLac,150.0,62.0,2.44,0.048,2.964,66.80161943319838,2,142,Data/H1N1_MDCK/MDCK_sheet4.csv,198.0,0.026586833215297794,Non-binder
838,838,10.0,2-6 SiaLac,150.0,62.0,2.44,0.053,3.285,42.31354642313546,2,142,Data/H1N1_MDCK/MDCK_sheet4.csv,139.0,0.015035047209357527,Non-binder
839,839,10.0,2-6 SiaLac,150.0,62.0,2.44,0.041,2.57,94.94163424124514,2,142,Data/H1N1_MDCK/MDCK_sheet4.csv,244.0,0.039861353800603384,Binder
840,840,10.0,2-6 SiaLac,150.0,62.0,2.44,0.051,3.139,231.28384835935012,2,142,Data/H1N1_MDCK/MDCK_sheet4.csv,726.0,0.10417821860336761,Binder
841,841,10.0,2-6 SiaLac,150.0,62.0,2.44,0.05,3.078,107.53736192332684,2,142,Data/H1N1_MDCK/MDCK_sheet4.csv,331.0,0.0458031504749564,Binder
842,842,10.0,2-6 SiaLac,200.0,110.0,1.82,0.104,11.451,67.24303554274735,2,143,Data/H1N1_MDCK/MDCK_sheet4.csv,770.0,0.02679506292920746,Non-binder
843,843,10.0,2-6 SiaLac,200.0,110.0,1.82,0.097,10.716,75.12131392310565,2,143,Data/H1N1_MDCK/MDCK_sheet4.csv,805.0,0.03051149198051446,Binder
844,844,10.0,2-6 SiaLac,200.0,110.0,1.82,0.104,11.451,78.59575582918522,2,143,Data/H1N1_MDCK/MDCK_sheet4.csv,900.0,0.03215049433780935,Binder
845,845,10.0,2-6 SiaLac,200.0,110.0,1.82,0.105,11.516,85.09899270580063,2,143,Data/H1N1_MDCK/MDCK_sheet4.csv,980.0,0.035218273526222,Binder
846,846,10.0,2-6 SiaLac,200.0,110.0,1.82,0.101,11.157,117.5943353948194,2,143,Data/H1N1_MDCK/MDCK_sheet4.csv,1312.0,0.050547337792691036,Binder
847,847,10.0,2-6 SiaLac,200.0,110.0,1.82,0.094,10.365,123.87843704775688,2,143,Data/H1N1_MDCK/MDCK_sheet4.csv,1284.0,0.05351174407751707,Binder
848,848,10.0,2-6 SiaLac,300.0,120.0,2.5,0.052,6.299,59.0569931735196,2,144,Data/H1N1_MDCK/MDCK_sheet4.csv,372.0,0.022933452028014042,Non-binder
849,849,10.0,2-6 SiaLac,300.0,120.0,2.5,0.049,5.868,77.88002726653033,2,144,Data/H1N1_MDCK/MDCK_sheet4.csv,457.0,0.031812862904305746,Binder
850,850,10.0,2-6 SiaLac,300.0,120.0,2.5,0.053,6.376,68.53826850690088,2,144,Data/H1N1_MDCK/MDCK_sheet4.csv,437.0,0.027406064620667327,Non-binder
851,851,10.0,2-6 SiaLac,300.0,120.0,2.5,0.053,6.376,105.70890840652446,2,144,Data/H1N1_MDCK/MDCK_sheet4.csv,674.0,0.044940612057203795,Binder
852,852,10.0,2-6 SiaLac,300.0,120.0,2.5,0.052,6.24,110.57692307692308,2,144,Data/H1N1_MDCK/MDCK_sheet4.csv,690.0,0.047237006049622644,Binder
853,853,10.0,2-6 SiaLac,300.0,120.0,2.5,0.047,5.668,127.20536344389555,2,144,Data/H1N1_MDCK/MDCK_sheet4.csv,721.0,0.05508115877870304,Binder
854,854,1.0,2-3 SiaLac,150.0,60.0,2.5,0.017,1.049,1755.0047664442327,2,145,Data/H1N1_MDCK/MDCK_sheet4.csv,1841.0,0.8229647875285057,Binder
855,855,1.0,2-3 SiaLac,150.0,60.0,2.5,0.011,0.639,1694.8356807511736,2,145,Data/H1N1_MDCK/MDCK_sheet4.csv,1083.0,0.7945811575951223,Binder
856,856,1.0,2-3 SiaLac,150.0,60.0,2.5,0.016,0.984,790.650406504065,2,145,Data/H1N1_MDCK/MDCK_sheet4.csv,778.0,0.3680488292435671,Binder
857,857,1.0,2-3 SiaLac,150.0,60.0,2.5,0.024,1.428,726.890756302521,2,145,Data/H1N1_MDCK/MDCK_sheet4.csv,1038.0,0.33797141830808125,Binder
858,858,1.0,2-3 SiaLac,150.0,60.0,2.5,0.022,1.317,980.2581624905088,2,145,Data/H1N1_MDCK/MDCK_sheet4.csv,1291.0,0.45749270754799193,Binder
859,859,1.0,2-3 SiaLac,150.0,60.0,2.5,0.025,1.528,738.8743455497382,2,145,Data/H1N1_MDCK/MDCK_sheet4.csv,1129.0,0.34362445023550375,Binder
860,860,1.0,2-3 SiaLac,200.0,116.0,1.72,0.031,3.566,769.7700504767247,2,146,Data/H1N1_MDCK/MDCK_sheet4.csv,2745.0,0.3581989155955409,Binder
861,861,1.0,2-3 SiaLac,200.0,116.0,1.72,0.031,3.549,420.9636517328825,2,146,Data/H1N1_MDCK/MDCK_sheet4.csv,1494.0,0.19365608390209751,Binder
862,862,1.0,2-3 SiaLac,200.0,116.0,1.72,0.039,4.472,493.29159212880137,2,146,Data/H1N1_MDCK/MDCK_sheet4.csv,2206.0,0.2277754239318629,Binder
863,863,1.0,2-3 SiaLac,200.0,116.0,1.72,0.038,4.398,507.9581628012733,2,146,Data/H1N1_MDCK/MDCK_sheet4.csv,2234.0,0.2346941016808133,Binder
864,864,1.0,2-3 SiaLac,200.0,116.0,1.72,0.036,4.213,475.4331830049846,2,146,Data/H1N1_MDCK/MDCK_sheet4.csv,2003.0,0.21935105666866136,Binder
865,865,1.0,2-3 SiaLac,200.0,116.0,1.72,0.04,4.638,487.2789995687797,2,146,Data/H1N1_MDCK/MDCK_sheet4.csv,2260.0,0.2249390969344002,Binder
866,866,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.921,2130.2931596091203,2,147,Data/H1N1_MDCK/MDCK_sheet4.csv,1962.0,1.0,Binder
867,867,1.0,2-3 SiaLac,300.0,147.0,2.04,0.007,1.031,1222.114451988361,2,147,Data/H1N1_MDCK/MDCK_sheet4.csv,1260.0,0.5715838448670386,Binder
868,868,1.0,2-3 SiaLac,300.0,147.0,2.04,0.007,0.958,1369.5198329853863,2,147,Data/H1N1_MDCK/MDCK_sheet4.csv,1312.0,0.6411195497263796,Binder
869,869,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.939,1448.349307774228,2,147,Data/H1N1_MDCK/MDCK_sheet4.csv,1360.0,0.6783058658300256,Binder
870,870,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.939,1506.9222577209798,2,147,Data/H1N1_MDCK/MDCK_sheet4.csv,1415.0,0.7059365488667628,Binder
871,871,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.939,1288.604898828541,2,147,Data/H1N1_MDCK/MDCK_sheet4.csv,1210.0,0.6029494575480151,Binder
872,872,5.0,2-3 SiaLac,150.0,60.0,2.5,0.049,2.942,519.3745751189666,2,148,Data/H1N1_MDCK/MDCK_sheet4.csv,1528.0,0.24007957860238976,Binder
873,873,5.0,2-3 SiaLac,150.0,60.0,2.5,0.053,3.201,464.2299281474539,2,148,Data/H1N1_MDCK/MDCK_sheet4.csv,1486.0,0.2140661327536182,Binder
874,874,5.0,2-3 SiaLac,150.0,60.0,2.5,0.055,3.299,436.1927856926341,2,148,Data/H1N1_MDCK/MDCK_sheet4.csv,1439.0,0.20084014025829,Binder
875,875,5.0,2-3 SiaLac,150.0,60.0,2.5,0.058,3.508,437.0011402508552,2,148,Data/H1N1_MDCK/MDCK_sheet4.csv,1533.0,0.20122146625603832,Binder
876,876,5.0,2-3 SiaLac,150.0,60.0,2.5,0.046,2.769,429.7580353918382,2,148,Data/H1N1_MDCK/MDCK_sheet4.csv,1190.0,0.19780466831870908,Binder
877,877,5.0,2-3 SiaLac,150.0,60.0,2.5,0.057,3.419,454.81134834747,2,148,Data/H1N1_MDCK/MDCK_sheet4.csv,1555.0,0.20962309559489298,Binder
878,878,5.0,2-3 SiaLac,200.0,116.0,1.72,0.082,9.517,323.1060208048755,2,149,Data/H1N1_MDCK/MDCK_sheet4.csv,3075.0,0.1474935944704428,Binder
879,879,5.0,2-3 SiaLac,200.0,116.0,1.72,0.082,9.535,282.0136339800734,2,149,Data/H1N1_MDCK/MDCK_sheet4.csv,2689.0,0.12810903698082862,Binder
880,880,5.0,2-3 SiaLac,200.0,116.0,1.72,0.081,9.443,240.38970666101875,2,149,Data/H1N1_MDCK/MDCK_sheet4.csv,2270.0,0.10847373530074372,Binder
881,881,5.0,2-3 SiaLac,200.0,116.0,1.72,0.082,9.535,257.5773466177242,2,149,Data/H1N1_MDCK/MDCK_sheet4.csv,2456.0,0.11658167987626912,Binder
882,882,5.0,2-3 SiaLac,200.0,116.0,1.72,0.082,9.535,257.6822233875197,2,149,Data/H1N1_MDCK/MDCK_sheet4.csv,2457.0,0.11663115351191101,Binder
883,883,5.0,2-3 SiaLac,200.0,116.0,1.72,0.081,9.443,279.04267711532356,2,149,Data/H1N1_MDCK/MDCK_sheet4.csv,2635.0,0.12670754418389168,Binder
884,884,5.0,2-3 SiaLac,300.0,147.0,2.04,0.02,2.909,584.0495015469234,2,150,Data/H1N1_MDCK/MDCK_sheet4.csv,1699.0,0.2705887538134681,Binder
885,885,5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.637,585.5138414865378,2,150,Data/H1N1_MDCK/MDCK_sheet4.csv,1544.0,0.27127952852715936,Binder
886,886,5.0,2-3 SiaLac,300.0,147.0,2.04,0.02,2.965,629.3423271500843,2,150,Data/H1N1_MDCK/MDCK_sheet4.csv,1866.0,0.2919547889750377,Binder
887,887,5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.688,1029.017857142857,2,150,Data/H1N1_MDCK/MDCK_sheet4.csv,2766.0,0.4804941727146245,Binder
888,888,5.0,2-3 SiaLac,300.0,147.0,2.04,0.02,2.928,450.81967213114757,2,150,Data/H1N1_MDCK/MDCK_sheet4.csv,1320.0,0.20774009771927368,Binder
889,889,5.0,2-3 SiaLac,300.0,147.0,2.04,0.02,2.946,550.2376103190767,2,150,Data/H1N1_MDCK/MDCK_sheet4.csv,1621.0,0.2546386326357131,Binder
890,890,10.0,2-3 SiaLac,150.0,60.0,2.5,0.048,2.868,689.3305439330544,2,151,Data/H1N1_MDCK/MDCK_sheet4.csv,1977.0,0.32025309741564306,Binder
891,891,10.0,2-3 SiaLac,150.0,60.0,2.5,0.059,3.569,545.5309610535164,2,151,Data/H1N1_MDCK/MDCK_sheet4.csv,1947.0,0.25241835972577753,Binder
892,892,10.0,2-3 SiaLac,150.0,60.0,2.5,0.048,2.871,597.352838732149,2,151,Data/H1N1_MDCK/MDCK_sheet4.csv,1715.0,0.276864351908322,Binder
893,893,10.0,2-3 SiaLac,150.0,60.0,2.5,0.051,3.082,635.3017521090202,2,151,Data/H1N1_MDCK/MDCK_sheet4.csv,1958.0,0.2947660351607133,Binder
894,894,10.0,2-3 SiaLac,150.0,60.0,2.5,0.065,3.886,667.7817807514153,2,151,Data/H1N1_MDCK/MDCK_sheet4.csv,2595.0,0.3100878753148805,Binder
895,895,10.0,2-3 SiaLac,150.0,60.0,2.5,0.05,3.029,800.2641135688347,2,151,Data/H1N1_MDCK/MDCK_sheet4.csv,2424.0,0.3725839140046415,Binder
