PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,SubArr,ExpNum,FileName,MVF_orig,MVF_norm,Experiment
5.0,2-3 SiaLac,70.0,2.71,0.088,6.215,186.96701528559936,190.0,0,28,Data/H1N1_EGG/old_sheet1.csv,1162.0,0.07540700414229068,Binder
5.0,2-3 SiaLac,70.0,2.71,0.096,6.756,124.6299585553582,190.0,0,28,Data/H1N1_EGG/old_sheet1.csv,842.0,0.050265399951331766,Binder
5.0,2-3 SiaLac,64.0,2.98,0.071,4.565,151.1500547645126,190.0,0,29,Data/H1N1_EGG/old_sheet1.csv,690.0,0.06096140962792033,Binder
5.0,2-3 SiaLac,64.0,2.98,0.072,4.593,231.00370128456348,190.0,0,29,Data/H1N1_EGG/old_sheet1.csv,1061.0,0.09316775492747159,Binder
5.0,2-3 SiaLac,64.0,2.98,0.072,4.593,240.365774003919,190.0,0,29,Data/H1N1_EGG/old_sheet1.csv,1104.0,0.09694363943442849,Binder
5.0,2-3 SiaLac,64.0,2.98,0.07,4.499,216.93709713269618,190.0,0,29,Data/H1N1_EGG/old_sheet1.csv,976.0,0.08749445220117237,Binder
5.0,2-3 SiaLac,64.0,2.98,0.071,4.565,68.56516976998904,190.0,0,29,Data/H1N1_EGG/old_sheet1.csv,313.0,0.027653509005129074,Non-binder
5.0,2-3 SiaLac,64.0,2.98,0.066,4.213,108.71113220982673,190.0,0,29,Data/H1N1_EGG/old_sheet1.csv,458.0,0.043845064244820896,Non-binder
5.0,2-3 SiaLac,51.0,3.73,0.099,5.057,26.497923670160173,190.0,0,30,Data/H1N1_EGG/old_sheet1.csv,134.0,0.01068706711130651,Non-binder
5.0,2-3 SiaLac,51.0,3.73,0.1,5.106,62.867215041128084,190.0,0,30,Data/H1N1_EGG/old_sheet1.csv,321.0,0.025355426131069864,Non-binder
5.0,2-3 SiaLac,51.0,3.73,0.09,4.593,177.44393642499455,190.0,0,30,Data/H1N1_EGG/old_sheet1.csv,815.0,0.07156618309697393,Binder
5.0,2-3 SiaLac,51.0,3.73,0.098,5.008,66.09424920127796,190.0,0,30,Data/H1N1_EGG/old_sheet1.csv,331.0,0.026656944358282413,Non-binder
5.0,2-3 SiaLac,51.0,3.73,0.1,5.106,0.0,190.0,0,30,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,2-3 SiaLac,51.0,3.73,0.102,5.195,44.27333974975938,190.0,0,30,Data/H1N1_EGG/old_sheet1.csv,230.0,0.017856197301986287,Non-binder
10.0,2-3 SiaLac,111.0,1.72,0.053,5.849,268.5929218669858,190.0,0,31,Data/H1N1_EGG/old_sheet1.csv,1571.0,0.10832813232256669,Binder
10.0,2-3 SiaLac,111.0,1.72,0.062,6.869,185.61653806958802,190.0,0,31,Data/H1N1_EGG/old_sheet1.csv,1275.0,0.07486233351754824,Binder
10.0,2-3 SiaLac,111.0,1.72,0.045,4.954,248.68792894630602,190.0,0,31,Data/H1N1_EGG/old_sheet1.csv,1232.0,0.10030010726515659,Binder
10.0,2-3 SiaLac,111.0,1.72,0.034,3.71,506.73854447439356,190.0,0,31,Data/H1N1_EGG/old_sheet1.csv,1880.0,0.20437634661851553,Binder
10.0,2-3 SiaLac,111.0,1.72,0.02,2.21,976.0180995475114,190.0,0,31,Data/H1N1_EGG/old_sheet1.csv,2157.0,0.3936448403110311,Binder
10.0,2-3 SiaLac,93.0,2.05,0.103,9.56,100.836820083682,190.0,0,32,Data/H1N1_EGG/old_sheet1.csv,964.0,0.04066921910332968,Non-binder
10.0,2-3 SiaLac,93.0,2.05,0.1,9.264,62.50000000000001,190.0,0,32,Data/H1N1_EGG/old_sheet1.csv,579.0,0.025207322006472493,Non-binder
10.0,2-3 SiaLac,93.0,2.05,0.091,8.437,80.95294535972502,190.0,0,32,Data/H1N1_EGG/old_sheet1.csv,683.0,0.03264971137687939,Non-binder
10.0,2-3 SiaLac,93.0,2.05,0.134,12.467,44.51752626935109,190.0,0,32,Data/H1N1_EGG/old_sheet1.csv,555.0,0.017954681913650093,Non-binder
10.0,2-3 SiaLac,93.0,2.05,0.093,8.652,116.15811373092927,190.0,0,32,Data/H1N1_EGG/old_sheet1.csv,1005.0,0.04684855962367981,Non-binder
10.0,2-3 SiaLac,93.0,2.05,0.1,9.239,197.64043727676153,190.0,0,32,Data/H1N1_EGG/old_sheet1.csv,1826.0,0.07971177830296572,Binder
10.0,2-3 SiaLac,83.0,2.3,0.147,12.155,53.14685314685315,190.0,0,33,Data/H1N1_EGG/old_sheet1.csv,646.0,0.02143503745445493,Non-binder
10.0,2-3 SiaLac,83.0,2.3,0.147,12.142,71.40504035578982,190.0,0,33,Data/H1N1_EGG/old_sheet1.csv,867.0,0.028798877522136914,Non-binder
10.0,2-3 SiaLac,83.0,2.3,0.132,10.901,56.416842491514544,190.0,0,33,Data/H1N1_EGG/old_sheet1.csv,615.0,0.02275388024435275,Non-binder
10.0,2-3 SiaLac,83.0,2.3,0.125,10.324,71.67764432390547,190.0,0,33,Data/H1N1_EGG/old_sheet1.csv,740.0,0.028908823378209447,Non-binder
10.0,2-3 SiaLac,83.0,2.3,0.132,10.963,119.8577031834352,190.0,0,33,Data/H1N1_EGG/old_sheet1.csv,1314.0,0.04834066750561687,Non-binder
10.0,2-3 SiaLac,83.0,2.3,0.125,10.311,139.94762874599942,190.0,0,33,Data/H1N1_EGG/old_sheet1.csv,1443.0,0.05644327906948278,Binder
10.0,2-3 SiaLac,70.0,2.71,0.148,10.424,78.18495778971604,190.0,0,34,Data/H1N1_EGG/old_sheet1.csv,815.0,0.031533334513085313,Non-binder
10.0,2-3 SiaLac,70.0,2.71,0.084,5.902,133.17519484920365,190.0,0,34,Data/H1N1_EGG/old_sheet1.csv,786.0,0.05371184031741749,Binder
10.0,2-3 SiaLac,70.0,2.71,0.143,10.048,35.42993630573248,190.0,0,34,Data/H1N1_EGG/old_sheet1.csv,356.0,0.014289501010038546,Non-binder
10.0,2-3 SiaLac,70.0,2.71,0.126,8.872,64.81064021641119,190.0,0,34,Data/H1N1_EGG/old_sheet1.csv,575.0,0.026139242838091405,Non-binder
10.0,2-3 SiaLac,70.0,2.71,0.164,11.507,61.52776570783002,190.0,0,34,Data/H1N1_EGG/old_sheet1.csv,708.0,0.024815203240577077,Non-binder
10.0,2-3 SiaLac,70.0,2.71,0.132,9.311,50.69272903017936,190.0,0,34,Data/H1N1_EGG/old_sheet1.csv,472.0,0.020445247104809394,Non-binder
10.0,2-3 SiaLac,64.0,2.98,0.109,6.979,62.18655967903711,190.0,0,35,Data/H1N1_EGG/old_sheet1.csv,434.0,0.025080906148867314,Non-binder
10.0,2-3 SiaLac,64.0,2.98,0.106,6.784,38.91509433962264,190.0,0,35,Data/H1N1_EGG/old_sheet1.csv,264.0,0.015695125022897966,Non-binder
10.0,2-3 SiaLac,64.0,2.98,0.119,7.583,96.79546353685876,190.0,0,35,Data/H1N1_EGG/old_sheet1.csv,734.0,0.039039270690229846,Non-binder
10.0,2-3 SiaLac,64.0,2.98,0.107,6.873,34.19176487705514,190.0,0,35,Data/H1N1_EGG/old_sheet1.csv,235.0,0.013790125235608405,Non-binder
10.0,2-3 SiaLac,64.0,2.98,0.119,7.592,18.70389884088514,190.0,0,35,Data/H1N1_EGG/old_sheet1.csv,142.0,0.00754360321373887,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.132,6.749,56.30463772410728,190.0,0,36,Data/H1N1_EGG/old_sheet1.csv,380.0,0.02270862613710961,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.131,6.692,11.506276150627615,190.0,0,36,Data/H1N1_EGG/old_sheet1.csv,77.0,0.004640678528388241,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.131,6.664,26.710684273709486,190.0,0,36,Data/H1N1_EGG/old_sheet1.csv,178.0,0.010772877112009853,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.132,6.756,34.63587921847247,190.0,0,36,Data/H1N1_EGG/old_sheet1.csv,234.0,0.013969244166997189,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.128,6.551,55.71668447565257,190.0,0,36,Data/H1N1_EGG/old_sheet1.csv,365.0,0.022471494507372822,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.133,6.777,59.170724509369926,190.0,0,36,Data/H1N1_EGG/old_sheet1.csv,401.0,0.02386456809702339,Non-binder
1.0,Lac,109.0,1.75,0.025,2.779,358.40230298668587,190.0,0,37,Data/H1N1_EGG/old_sheet1.csv,996.0,0.14454979614794733,Binder
1.0,Lac,109.0,1.75,0.029,3.12,0.0,190.0,0,37,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,109.0,1.75,0.03,3.251,0.0,190.0,0,37,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,109.0,1.75,0.031,3.405,32.011747430249635,190.0,0,37,Data/H1N1_EGG/old_sheet1.csv,109.0,0.012910886807426735,Non-binder
1.0,Lac,109.0,1.75,0.026,2.884,0.0,190.0,0,37,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,95.0,2.01,0.025,2.339,635.3142368533562,190.0,0,38,Data/H1N1_EGG/old_sheet1.csv,1486.0,0.25623312869854215,Binder
1.0,Lac,95.0,2.01,0.023,2.169,185.33886583679114,190.0,0,38,Data/H1N1_EGG/old_sheet1.csv,402.0,0.07475034354339836,Binder
1.0,Lac,95.0,2.01,0.022,2.121,33.946251768033946,190.0,0,38,Data/H1N1_EGG/old_sheet1.csv,72.0,0.013691105587673886,Non-binder
1.0,Lac,95.0,2.01,0.018,1.74,0.0,190.0,0,38,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,95.0,2.01,0.023,2.202,0.0,190.0,0,38,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,85.0,2.25,0.026,2.173,867.0041417395306,190.0,0,39,Data/H1N1_EGG/old_sheet1.csv,1884.0,0.34967764130837864,Binder
1.0,Lac,85.0,2.25,0.024,2.061,864.1436196021349,190.0,0,39,Data/H1N1_EGG/old_sheet1.csv,1781.0,0.348523943666395,Binder
1.0,Lac,85.0,2.25,0.025,2.102,363.46336822074215,190.0,0,39,Data/H1N1_EGG/old_sheet1.csv,764.0,0.14659101056475726,Binder
1.0,Lac,85.0,2.25,0.024,2.034,0.0,190.0,0,39,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,Lac,85.0,2.25,0.023,1.934,0.0,190.0,0,39,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,109.0,1.75,0.079,8.588,0.0,190.0,0,40,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,109.0,1.75,0.086,9.352,0.0,190.0,0,40,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,109.0,1.75,0.085,9.246,0.0,190.0,0,40,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,109.0,1.75,0.084,9.125,0.0,190.0,0,40,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,109.0,1.75,0.079,8.574,0.0,190.0,0,40,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,109.0,1.75,0.08,8.701,0.0,190.0,0,40,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,95.0,2.01,0.087,8.248,0.0,190.0,0,41,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,95.0,2.01,0.08,7.552,0.0,190.0,0,41,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,95.0,2.01,0.084,7.972,0.0,190.0,0,41,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,95.0,2.01,0.08,7.577,0.0,190.0,0,41,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,95.0,2.01,0.079,7.516,0.0,190.0,0,41,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,85.0,2.25,0.089,7.534,9.954871250331829,190.0,0,42,Data/H1N1_EGG/old_sheet1.csv,75.0,0.004014970322241437,Non-binder
5.0,Lac,85.0,2.25,0.089,7.522,0.0,190.0,0,42,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,85.0,2.25,0.089,7.534,0.0,190.0,0,42,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,85.0,2.25,0.089,7.534,0.0,190.0,0,42,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,85.0,2.25,0.084,7.122,0.0,190.0,0,42,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,Lac,85.0,2.25,0.083,7.045,0.0,190.0,0,42,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,109.0,1.75,0.136,14.814,0.0,190.0,0,43,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,109.0,1.75,0.122,13.364,0.0,190.0,0,43,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,109.0,1.75,0.131,14.254,0.0,190.0,0,43,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,109.0,1.75,0.133,14.557,0.0,190.0,0,43,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,109.0,1.75,0.125,13.69,45.94594594594595,190.0,0,43,Data/H1N1_EGG/old_sheet1.csv,629.0,0.018530788069623022,Non-binder
10.0,Lac,95.0,2.01,0.126,11.959,0.0,190.0,0,44,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,95.0,2.01,0.12,11.298,0.0,190.0,0,44,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,95.0,2.01,0.11,10.361,0.0,190.0,0,44,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,95.0,2.01,0.115,10.868,0.0,190.0,0,44,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,95.0,2.01,0.111,10.511,46.142136809057185,190.0,0,44,Data/H1N1_EGG/old_sheet1.csv,485.0,0.018609915209801785,Non-binder
10.0,Lac,85.0,2.25,0.128,10.832,0.0,190.0,0,45,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.12,10.188,0.0,190.0,0,45,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.13,10.973,0.0,190.0,0,45,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.12,10.133,0.0,190.0,0,45,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.11,9.265,29.573664328116568,190.0,0,45,Data/H1N1_EGG/old_sheet1.csv,274.0,0.011927566074082612,Non-binder
1.0,2-6 SiaLac,105.0,1.81,0.03,3.114,327.23185613359027,190.0,1,46,Data/H1N1_EGG/old_sheet1.csv,1019.0,0.18741311136387806,Binder
1.0,2-6 SiaLac,105.0,1.81,0.026,2.765,324.4122965641953,190.0,1,46,Data/H1N1_EGG/old_sheet1.csv,897.0,0.18579828560143644,Binder
1.0,2-6 SiaLac,105.0,1.81,0.031,3.277,323.4665852914251,190.0,1,46,Data/H1N1_EGG/old_sheet1.csv,1060.0,0.1852566552902072,Binder
1.0,2-6 SiaLac,105.0,1.81,0.029,3.092,459.5730918499353,190.0,1,46,Data/H1N1_EGG/old_sheet1.csv,1421.0,0.2632079408783223,Binder
1.0,2-6 SiaLac,105.0,1.81,0.035,3.704,346.3822894168466,190.0,1,46,Data/H1N1_EGG/old_sheet1.csv,1283.0,0.19838099917280896,Binder
1.0,2-6 SiaLac,105.0,1.81,0.032,3.376,309.5379146919431,190.0,1,46,Data/H1N1_EGG/old_sheet1.csv,1045.0,0.17727938949140978,Binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.542,758.7548638132296,190.0,1,47,Data/H1N1_EGG/old_sheet1.csv,1170.0,0.43455613237013346,Binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.632,852.3284313725491,190.0,1,47,Data/H1N1_EGG/old_sheet1.csv,1391.0,0.4881478384005842,Binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.558,1173.940949935815,190.0,1,47,Data/H1N1_EGG/old_sheet1.csv,1829.0,0.6723426275928321,Binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.623,703.0191004313001,190.0,1,47,Data/H1N1_EGG/old_sheet1.csv,1141.0,0.40263499561691973,Binder
1.0,2-6 SiaLac,88.0,2.17,0.016,1.384,314.3063583815029,190.0,1,47,Data/H1N1_EGG/old_sheet1.csv,435.0,0.1800103854243333,Binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.59,287.42138364779873,190.0,1,47,Data/H1N1_EGG/old_sheet1.csv,457.0,0.16461275017171362,Binder
1.0,2-6 SiaLac,79.0,2.42,0.019,1.493,823.1748158070998,190.0,1,48,Data/H1N1_EGG/old_sheet1.csv,1229.0,0.47145090105107174,Binder
1.0,2-6 SiaLac,79.0,2.42,0.018,1.388,1248.5590778097983,190.0,1,48,Data/H1N1_EGG/old_sheet1.csv,1733.0,0.7150781230737546,Binder
1.0,2-6 SiaLac,79.0,2.42,0.018,1.426,960.0280504908836,190.0,1,48,Data/H1N1_EGG/old_sheet1.csv,1369.0,0.549829854785418,Binder
1.0,2-6 SiaLac,79.0,2.42,0.02,1.56,317.3076923076923,190.0,1,48,Data/H1N1_EGG/old_sheet1.csv,495.0,0.18172931748674073,Binder
1.0,2-6 SiaLac,79.0,2.42,0.019,1.463,224.8803827751196,190.0,1,48,Data/H1N1_EGG/old_sheet1.csv,329.0,0.1287940994454384,Binder
1.0,2-6 SiaLac,79.0,2.42,0.019,1.476,301.49051490514904,190.0,1,48,Data/H1N1_EGG/old_sheet1.csv,445.0,0.17267046097738278,Binder
1.0,2-6 SiaLac,71.0,2.69,0.018,1.253,1410.2154828411813,190.0,1,49,Data/H1N1_EGG/old_sheet1.csv,1767.0,0.8076624154369724,Binder
1.0,2-6 SiaLac,71.0,2.69,0.019,1.372,839.6501457725947,190.0,1,49,Data/H1N1_EGG/old_sheet1.csv,1152.0,0.4808866964716722,Binder
1.0,2-6 SiaLac,71.0,2.69,0.019,1.372,943.1486880466472,190.0,1,49,Data/H1N1_EGG/old_sheet1.csv,1294.0,0.5401626607937012,Binder
1.0,2-6 SiaLac,71.0,2.69,0.02,1.445,0.0,190.0,1,49,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,71.0,2.69,0.018,1.31,0.0,190.0,1,49,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,71.0,2.69,0.02,1.445,629.0657439446367,190.0,1,49,Data/H1N1_EGG/old_sheet1.csv,909.0,0.36028022979818647,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.323,268.3295540438398,190.0,1,50,Data/H1N1_EGG/old_sheet1.csv,355.0,0.1536784260200753,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.365,0.0,190.0,1,50,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.333,657.1642910727683,190.0,1,50,Data/H1N1_EGG/old_sheet1.csv,876.0,0.3763729055061954,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.365,312.0879120879121,190.0,1,50,Data/H1N1_EGG/old_sheet1.csv,426.0,0.17873983087873374,Binder
1.0,2-6 SiaLac,61.0,3.11,0.023,1.386,378.7878787878788,190.0,1,50,Data/H1N1_EGG/old_sheet1.csv,525.0,0.2169404157325647,Binder
1.0,2-6 SiaLac,61.0,3.11,0.021,1.298,200.30816640986131,190.0,1,50,Data/H1N1_EGG/old_sheet1.csv,260.0,0.11472103340433928,Binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.08,0.0,190.0,1,51,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.08,0.0,190.0,1,51,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,53.0,3.62,0.023,1.189,1362.4894869638351,190.0,1,51,Data/H1N1_EGG/old_sheet1.csv,1620.0,0.7803286543356036,Binder
1.0,2-6 SiaLac,53.0,3.62,0.022,1.18,627.1186440677966,190.0,1,51,Data/H1N1_EGG/old_sheet1.csv,740.0,0.35916508150435456,Binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.114,999.9999999999999,190.0,1,51,Data/H1N1_EGG/old_sheet1.csv,1114.0,0.5727226975339708,Binder
5.0,2-6 SiaLac,105.0,1.81,0.064,6.726,177.22271781147785,190.0,1,52,Data/H1N1_EGG/old_sheet1.csv,1192.0,0.10149947300929128,Binder
5.0,2-6 SiaLac,105.0,1.81,0.058,6.07,102.47116968698516,190.0,1,52,Data/H1N1_EGG/old_sheet1.csv,622.0,0.0586875647225914,Binder
5.0,2-6 SiaLac,105.0,1.81,0.059,6.187,133.505737837401,190.0,1,52,Data/H1N1_EGG/old_sheet1.csv,826.0,0.0764617663104994,Binder
5.0,2-6 SiaLac,105.0,1.81,0.06,6.254,75.95139110968981,190.0,1,52,Data/H1N1_EGG/old_sheet1.csv,475.0,0.04349908559779919,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.065,6.816,165.05281690140845,190.0,1,52,Data/H1N1_EGG/old_sheet1.csv,1125.0,0.09452949453135522,Binder
5.0,2-6 SiaLac,105.0,1.81,0.067,6.995,106.36168691922802,190.0,1,52,Data/H1N1_EGG/old_sheet1.csv,744.0,0.060915752246643924,Binder
5.0,2-6 SiaLac,88.0,2.17,0.095,8.341,157.8947368421053,190.0,1,53,Data/H1N1_EGG/old_sheet1.csv,1317.0,0.09042989961062697,Binder
5.0,2-6 SiaLac,88.0,2.17,0.095,8.374,221.51898734177215,190.0,1,53,Data/H1N1_EGG/old_sheet1.csv,1855.0,0.12686895198537326,Binder
5.0,2-6 SiaLac,88.0,2.17,0.096,8.455,129.0360733293909,190.0,1,53,Data/H1N1_EGG/old_sheet1.csv,1091.0,0.07390188799640002,Binder
5.0,2-6 SiaLac,88.0,2.17,0.09,7.915,203.03221730890715,190.0,1,53,Data/H1N1_EGG/old_sheet1.csv,1607.0,0.11628115918346066,Binder
5.0,2-6 SiaLac,88.0,2.17,0.096,8.471,152.87451304450477,190.0,1,53,Data/H1N1_EGG/old_sheet1.csv,1295.0,0.08755470349504098,Binder
5.0,2-6 SiaLac,88.0,2.17,0.099,8.666,81.12162474036464,190.0,1,53,Data/H1N1_EGG/old_sheet1.csv,703.0,0.04646019574964014,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.084,6.61,145.53706505295006,190.0,1,54,Data/H1N1_EGG/old_sheet1.csv,962.0,0.08335238048830254,Binder
5.0,2-6 SiaLac,79.0,2.42,0.091,7.115,219.67673928320448,190.0,1,54,Data/H1N1_EGG/old_sheet1.csv,1563.0,0.12581385470774367,Binder
5.0,2-6 SiaLac,79.0,2.42,0.092,7.191,245.58475872618553,190.0,1,54,Data/H1N1_EGG/old_sheet1.csv,1766.0,0.14065196549089035,Binder
5.0,2-6 SiaLac,79.0,2.42,0.093,7.266,96.20148637489677,190.0,1,54,Data/H1N1_EGG/old_sheet1.csv,699.0,0.055096774783408416,Binder
5.0,2-6 SiaLac,79.0,2.42,0.085,6.703,105.32597344472623,190.0,1,54,Data/H1N1_EGG/old_sheet1.csv,706.0,0.06032257563165498,Binder
5.0,2-6 SiaLac,79.0,2.42,0.094,7.391,131.37599783520497,190.0,1,54,Data/H1N1_EGG/old_sheet1.csv,971.0,0.0752420158713957,Binder
5.0,2-6 SiaLac,71.0,2.69,0.081,5.748,107.34168406402226,190.0,1,55,Data/H1N1_EGG/old_sheet1.csv,617.0,0.06147701885498607,Binder
5.0,2-6 SiaLac,71.0,2.69,0.088,6.244,143.17745035233824,190.0,1,55,Data/H1N1_EGG/old_sheet1.csv,894.0,0.08200097559182733,Binder
5.0,2-6 SiaLac,71.0,2.69,0.089,6.301,150.7697190922076,190.0,1,55,Data/H1N1_EGG/old_sheet1.csv,950.0,0.08634924022492815,Binder
5.0,2-6 SiaLac,71.0,2.69,0.082,5.842,54.60458747004451,190.0,1,55,Data/H1N1_EGG/old_sheet1.csv,319.0,0.03127328663357355,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.083,5.895,172.85835453774385,190.0,1,55,Data/H1N1_EGG/old_sheet1.csv,1019.0,0.09899990310214016,Binder
5.0,2-6 SiaLac,71.0,2.69,0.085,6.011,86.50806854100814,190.0,1,55,Data/H1N1_EGG/old_sheet1.csv,520.0,0.049545134373259817,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.092,5.633,83.25936445943547,190.0,1,56,Data/H1N1_EGG/old_sheet1.csv,469.0,0.0476845278081719,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.1,6.13,0.0,190.0,1,56,Data/H1N1_EGG/old_sheet1.csv,0.0,0.0,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.094,5.751,33.037732568249,190.0,1,56,Data/H1N1_EGG/old_sheet1.csv,190.0,0.018921459316893485,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.093,5.706,68.34910620399579,190.0,1,56,Data/H1N1_EGG/old_sheet1.csv,390.0,0.039145084479188325,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.094,5.751,39.81916188488958,190.0,1,56,Data/H1N1_EGG/old_sheet1.csv,229.0,0.022805337808255832,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.102,6.277,48.74940258085072,190.0,1,56,Data/H1N1_EGG/old_sheet1.csv,306.0,0.027919889349274342,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.104,5.473,13.338205737255619,190.0,1,57,Data/H1N1_EGG/old_sheet1.csv,73.0,0.007639093170104123,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.105,5.52,24.818840579710148,190.0,1,57,Data/H1N1_EGG/old_sheet1.csv,137.0,0.014214313326477174,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.105,5.52,130.2536231884058,190.0,1,57,Data/H1N1_EGG/old_sheet1.csv,719.0,0.07459920643603714,Binder
5.0,2-6 SiaLac,53.0,3.62,0.106,5.559,75.1933801043353,190.0,1,57,Data/H1N1_EGG/old_sheet1.csv,418.0,0.043064955490052126,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.106,5.598,93.42622365130404,190.0,1,57,Data/H1N1_EGG/old_sheet1.csv,523.0,0.05350731882998691,Binder
5.0,2-6 SiaLac,53.0,3.62,0.108,5.699,6.141428320758028,190.0,1,57,Data/H1N1_EGG/old_sheet1.csv,35.0,0.003517335394576062,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.075,7.913,49.66510805004423,190.0,1,58,Data/H1N1_EGG/old_sheet1.csv,393.0,0.02844433465573746,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.086,9.037,35.29932499723359,190.0,1,58,Data/H1N1_EGG/old_sheet1.csv,319.0,0.02021672463354395,Non-binder
