PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,MVF_orig,Status,Experiment,Self-model,Cross-model,MVF_norm
10.0,2-3 SiaLac,64.0,2.98,0.109567607,7.006,401.5129888666857,190.0,2813.0,Conserved,Binder,Binder,Binder,0.23313000621316182
10.0,2-3 SiaLac,64.0,2.98,0.109151528,6.979,423.1265224244161,190.0,2953.0,Conserved,Binder,Binder,Binder,0.24567944633669192
10.0,2-3 SiaLac,64.0,2.98,0.109428914,6.997,439.4740603115621,190.0,3075.0,Conserved,Binder,Binder,Binder,0.2551712976961149
10.0,2-3 SiaLac,64.0,2.98,0.111093232,7.103,210.33366183302832,190.0,1494.0,Conserved,Binder,Binder,Binder,0.12212578235234149
10.0,2-3 SiaLac,51.0,3.73,0.135225844,6.905,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-3 SiaLac,51.0,3.73,0.11811945,6.031,5.803349361631571,190.0,35.0,Lost in egg,Non-binder,Non-binder,Binder,0.0033695917946593044
10.0,2-3 SiaLac,51.0,3.73,0.125862973,6.427,38.587210206939474,190.0,248.0,Lost in egg,Non-binder,Non-binder,Binder,0.022404845683035343
10.0,2-3 SiaLac,51.0,3.73,0.126382531,6.453,117.46474507980784,190.0,758.0,Others,Binder,Non-binder,Binder,0.06820341435921905
10.0,2-3 SiaLac,51.0,3.73,0.116900467,5.969,110.9063494722734,190.0,662.0,Others,Binder,Non-binder,Binder,0.06439542096640621
10.0,2-3 SiaLac,51.0,3.73,0.12651242,6.46,50.77399380804954,190.0,328.0,Lost in egg,Non-binder,Non-binder,Binder,0.029480843260758987
1.0,2-6 SiaLac,105.0,1.81,0.014,1.434,306.83403068340306,190.0,440.0,Conserved,Binder,Binder,Binder,0.2718212459321246
1.0,2-6 SiaLac,105.0,1.81,0.014,1.496,56.149732620320854,190.0,84.0,Others,Non-binder,Binder,Binder,0.049742495138551286
1.0,2-6 SiaLac,105.0,1.81,0.014,1.481,307.9000675219446,190.0,456.0,Conserved,Binder,Binder,Binder,0.2727656374685409
1.0,2-6 SiaLac,105.0,1.81,0.015,1.559,241.18024374599102,190.0,376.0,Conserved,Binder,Binder,Binder,0.21365920267459715
1.0,2-6 SiaLac,105.0,1.81,0.015,1.59,463.52201257861634,190.0,737.0,Conserved,Binder,Binder,Binder,0.4106295859538784
1.0,2-6 SiaLac,105.0,1.81,0.014,1.486,458.2772543741588,190.0,681.0,Conserved,Binder,Binder,Binder,0.4059833063134712
1.0,2-6 SiaLac,88.0,2.17,0.02,1.761,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,88.0,2.17,0.021,1.806,275.1937984496124,190.0,497.0,Conserved,Binder,Binder,Binder,0.2437914758045572
1.0,2-6 SiaLac,88.0,2.17,0.021,1.821,633.7177375068644,190.0,1154.0,Conserved,Binder,Binder,Binder,0.5614043024977952
1.0,2-6 SiaLac,88.0,2.17,0.02,1.763,448.667044809983,190.0,791.0,Conserved,Binder,Binder,Binder,0.3974697163065711
1.0,2-6 SiaLac,88.0,2.17,0.022,1.956,180.98159509202455,190.0,354.0,Conserved,Binder,Binder,Binder,0.1603298126975274
1.0,2-6 SiaLac,88.0,2.17,0.022,1.971,357.6864535768645,190.0,705.0,Conserved,Binder,Binder,Binder,0.3168709065541257
1.0,2-6 SiaLac,79.0,2.42,0.018,1.376,250.72674418604655,190.0,345.0,Conserved,Binder,Binder,Binder,0.2221163533958774
1.0,2-6 SiaLac,79.0,2.42,0.017,1.318,257.2078907435508,190.0,339.0,Conserved,Binder,Binder,Binder,0.22785793730169676
1.0,2-6 SiaLac,79.0,2.42,0.018,1.422,295.3586497890295,190.0,420.0,Conserved,Binder,Binder,Binder,0.26165531901291395
1.0,2-6 SiaLac,79.0,2.42,0.02,1.539,186.48473034437947,190.0,287.0,Conserved,Binder,Binder,Binder,0.1652049860200445
1.0,2-6 SiaLac,79.0,2.42,0.02,1.574,239.5171537484117,190.0,377.0,Conserved,Binder,Binder,Binder,0.21218588762465826
1.0,2-6 SiaLac,71.0,2.69,0.017,1.189,502.10260723296886,190.0,597.0,Conserved,Binder,Binder,Binder,0.4448077547977674
1.0,2-6 SiaLac,71.0,2.69,0.017,1.221,185.0941850941851,190.0,226.0,Conserved,Binder,Binder,Binder,0.16397311567766112
1.0,2-6 SiaLac,71.0,2.69,0.017,1.232,414.77272727272725,190.0,511.0,Conserved,Binder,Binder,Binder,0.36744307420798894
1.0,2-6 SiaLac,71.0,2.69,0.016,1.161,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,71.0,2.69,0.017,1.19,242.85714285714286,190.0,289.0,Conserved,Binder,Binder,Binder,0.2151447510822511
1.0,2-6 SiaLac,71.0,2.69,0.017,1.17,103.41880341880342,190.0,121.0,Conserved,Binder,Binder,Binder,0.09161769943019943
1.0,2-6 SiaLac,61.0,3.11,0.021,1.269,62.25374310480694,190.0,79.0,Conserved,Binder,Binder,Binder,0.05514997791150274
1.0,2-6 SiaLac,61.0,3.11,0.021,1.269,159.1804570527975,190.0,202.0,Conserved,Binder,Binder,Binder,0.14101639921675382
1.0,2-6 SiaLac,61.0,3.11,0.02,1.249,252.20176140912727,190.0,315.0,Conserved,Binder,Binder,Binder,0.22342305662711984
1.0,2-6 SiaLac,61.0,3.11,0.022,1.337,207.18025430067314,190.0,277.0,Conserved,Binder,Binder,Binder,0.18353894687337094
1.0,2-6 SiaLac,61.0,3.11,0.022,1.356,95.13274336283185,190.0,129.0,Conserved,Binder,Binder,Binder,0.08427716043175112
1.0,2-6 SiaLac,61.0,3.11,0.022,1.374,72.78020378457059,190.0,100.0,Conserved,Binder,Binder,Binder,0.06447526575801683
1.0,2-6 SiaLac,53.0,3.62,0.019,1.007,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,53.0,3.62,0.022,1.147,91.5431560592851,190.0,105.0,Conserved,Binder,Binder,Binder,0.08109718039153523
1.0,2-6 SiaLac,53.0,3.62,0.021,1.122,4.45632798573975,190.0,5.0,Others,Non-binder,Binder,Binder,0.003947817074488197
1.0,2-6 SiaLac,53.0,3.62,0.022,1.172,424.061433447099,190.0,497.0,Conserved,Binder,Binder,Binder,0.37567184752818283
1.0,2-6 SiaLac,53.0,3.62,0.023,1.223,0.0,190.0,0.0,Others,Non-binder,Binder,Binder,0.0
1.0,2-6 SiaLac,53.0,3.62,0.022,1.14,133.33333333333334,190.0,152.0,Conserved,Binder,Binder,Binder,0.11811868686868687
5.0,2-6 SiaLac,105.0,1.81,0.033,3.452,66.33835457705678,190.0,229.0,Others,Binder,Non-binder,Binder,0.05876849498753467
5.0,2-6 SiaLac,105.0,1.81,0.036,3.741,55.33279871692061,190.0,207.0,Lost in egg,Non-binder,Non-binder,Binder,0.04901878143909018
5.0,2-6 SiaLac,105.0,1.81,0.035,3.694,142.122360584732,190.0,525.0,Others,Binder,Non-binder,Binder,0.12590479955209924
5.0,2-6 SiaLac,105.0,1.81,0.035,3.679,124.21853764609949,190.0,457.0,Others,Binder,Non-binder,Binder,0.11004397913629363
5.0,2-6 SiaLac,105.0,1.81,0.035,3.647,52.09761447765287,190.0,190.0,Lost in egg,Non-binder,Non-binder,Binder,0.046152763583185846
5.0,2-6 SiaLac,105.0,1.81,0.032,3.321,59.31948208370972,190.0,197.0,Others,Binder,Non-binder,Binder,0.05255054497093792
5.0,2-6 SiaLac,88.0,2.17,0.053,4.687,186.6865799018562,190.0,875.0,Others,Binder,Non-binder,Binder,0.16538380255510082
5.0,2-6 SiaLac,88.0,2.17,0.054,4.729,52.01945443011207,190.0,246.0,Lost in egg,Non-binder,Non-binder,Binder,0.0460835223668275
5.0,2-6 SiaLac,88.0,2.17,0.052,4.533,37.50275755570262,190.0,170.0,Lost in egg,Non-binder,Non-binder,Binder,0.033223323573257385
5.0,2-6 SiaLac,88.0,2.17,0.055,4.827,57.59270768593329,190.0,278.0,Others,Binder,Non-binder,Binder,0.051020812538059276
5.0,2-6 SiaLac,88.0,2.17,0.048,4.226,66.72976810222433,190.0,282.0,Others,Binder,Non-binder,Binder,0.05911524437465043
5.0,2-6 SiaLac,88.0,2.17,0.053,4.687,64.43353957755494,190.0,302.0,Others,Binder,Non-binder,Binder,0.05708103813901765
5.0,2-6 SiaLac,79.0,2.42,0.063,4.956,37.732041969330105,190.0,187.0,Lost in egg,Non-binder,Non-binder,Binder,0.0334264443771859
5.0,2-6 SiaLac,79.0,2.42,0.061,4.76,28.571428571428573,190.0,136.0,Lost in egg,Non-binder,Non-binder,Binder,0.025311147186147187
5.0,2-6 SiaLac,79.0,2.42,0.057,4.509,41.91616766467065,190.0,189.0,Lost in egg,Non-binder,Non-binder,Binder,0.037133120123389575
5.0,2-6 SiaLac,79.0,2.42,0.061,4.76,99.36974789915966,190.0,473.0,Others,Binder,Non-binder,Binder,0.08803068102240896
5.0,2-6 SiaLac,79.0,2.42,0.059,4.662,106.17760617760618,190.0,495.0,Others,Binder,Non-binder,Binder,0.09406169562419563
5.0,2-6 SiaLac,79.0,2.42,0.055,4.325,53.179190751445084,190.0,230.0,Lost in egg,Non-binder,Non-binder,Binder,0.047110921352250826
5.0,2-6 SiaLac,71.0,2.69,0.066,4.712,5.730050933786078,190.0,27.0,Lost in egg,Non-binder,Non-binder,Binder,0.005076195689921284
5.0,2-6 SiaLac,71.0,2.69,0.062,4.431,10.832769126607989,190.0,48.0,Lost in egg,Non-binder,Non-binder,Binder,0.009596643482899406
5.0,2-6 SiaLac,71.0,2.69,0.067,4.741,61.37945581101034,190.0,291.0,Others,Binder,Non-binder,Binder,0.054375455408333495
5.0,2-6 SiaLac,71.0,2.69,0.065,4.633,40.578458881933955,190.0,188.0,Lost in egg,Non-binder,Non-binder,Binder,0.03594805708716781
5.0,2-6 SiaLac,71.0,2.69,0.068,4.79,35.07306889352818,190.0,168.0,Lost in egg,Non-binder,Non-binder,Binder,0.031070886316189025
5.0,2-6 SiaLac,71.0,2.69,0.064,4.514,50.509525919361984,190.0,228.0,Lost in egg,Non-binder,Non-binder,Binder,0.04474589156966206
5.0,2-6 SiaLac,61.0,3.11,0.074,4.532,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,61.0,3.11,0.077,4.694,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,61.0,3.11,0.074,4.558,23.913997367266347,190.0,109.0,Lost in egg,Non-binder,Non-binder,Binder,0.021185174751020518
5.0,2-6 SiaLac,61.0,3.11,0.068,4.189,12.41346383385056,190.0,52.0,Lost in egg,Non-binder,Non-binder,Binder,0.010996965356597726
5.0,2-6 SiaLac,61.0,3.11,0.078,4.753,31.559015358720806,190.0,150.0,Lost in egg,Non-binder,Non-binder,Binder,0.027957820897806167
5.0,2-6 SiaLac,61.0,3.11,0.079,4.864,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,53.0,3.62,0.081,4.27,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,53.0,3.62,0.074,3.866,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,53.0,3.62,0.079,4.147,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,53.0,3.62,0.074,3.892,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,53.0,3.62,0.081,4.25,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,53.0,3.62,0.081,4.277,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,105.0,1.81,0.041,4.318,34.96989346919871,190.0,151.0,Lost in egg,Non-binder,Non-binder,Binder,0.030979484223897152
10.0,2-6 SiaLac,105.0,1.81,0.046,4.782,49.14261815140109,190.0,235.0,Lost in egg,Non-binder,Non-binder,Binder,0.043534961439995946
10.0,2-6 SiaLac,105.0,1.81,0.046,4.832,50.70364238410596,190.0,245.0,Lost in egg,Non-binder,Non-binder,Binder,0.04491785743402569
10.0,2-6 SiaLac,105.0,1.81,0.046,4.816,47.54983388704319,190.0,229.0,Lost in egg,Non-binder,Non-binder,Binder,0.04212392954671298
10.0,2-6 SiaLac,105.0,1.81,0.041,4.302,55.555555555555564,190.0,239.0,Lost in egg,Non-binder,Non-binder,Binder,0.04921611952861953
10.0,2-6 SiaLac,105.0,1.81,0.036,3.831,68.38945445053511,190.0,262.0,Others,Binder,Non-binder,Binder,0.060585544165223104
10.0,2-6 SiaLac,88.0,2.17,0.069,6.065,35.9439406430338,190.0,218.0,Lost in egg,Non-binder,Non-binder,Binder,0.03184238302230882
10.0,2-6 SiaLac,88.0,2.17,0.071,6.261,42.48522600223606,190.0,266.0,Lost in egg,Non-binder,Non-binder,Binder,0.03763724330027636
10.0,2-6 SiaLac,88.0,2.17,0.071,6.261,32.263216738540166,190.0,202.0,Lost in egg,Non-binder,Non-binder,Binder,0.02858166596487152
10.0,2-6 SiaLac,88.0,2.17,0.071,6.196,22.75661717236927,190.0,141.0,Lost in egg,Non-binder,Non-binder,Binder,0.02015986303480251
10.0,2-6 SiaLac,88.0,2.17,0.064,5.631,37.11596519268336,190.0,209.0,Lost in egg,Non-binder,Non-binder,Binder,0.03288066802817735
10.0,2-6 SiaLac,88.0,2.17,0.064,5.594,50.9474436896675,190.0,285.0,Lost in egg,Non-binder,Non-binder,Binder,0.04513383860954919
10.0,2-6 SiaLac,79.0,2.42,0.091,7.161,28.068705488060328,190.0,201.0,Lost in egg,Non-binder,Non-binder,Binder,0.024865789757651927
10.0,2-6 SiaLac,79.0,2.42,0.095,7.447,23.633677991137372,190.0,176.0,Lost in egg,Non-binder,Non-binder,Binder,0.02093684257642899
10.0,2-6 SiaLac,79.0,2.42,0.091,7.142,27.163259591150936,190.0,194.0,Lost in egg,Non-binder,Non-binder,Binder,0.024063664154850093
10.0,2-6 SiaLac,79.0,2.42,0.07,5.53,28.02893309222423,190.0,155.0,Lost in egg,Non-binder,Non-binder,Binder,0.024830555783878567
10.0,2-6 SiaLac,79.0,2.42,0.065,5.122,6.247559547051933,190.0,32.0,Lost in egg,Non-binder,Non-binder,Binder,0.0055346514737377684
10.0,2-6 SiaLac,79.0,2.42,0.086,6.759,35.50821127385708,190.0,240.0,Lost in egg,Non-binder,Non-binder,Binder,0.031456374665429256
10.0,2-6 SiaLac,71.0,2.69,0.09,6.415,12.470771628994544,190.0,80.0,Lost in egg,Non-binder,Non-binder,Binder,0.01104773376792083
10.0,2-6 SiaLac,71.0,2.69,0.093,6.562,9.295946357817739,190.0,61.0,Lost in egg,Non-binder,Non-binder,Binder,0.008235187327403878
10.0,2-6 SiaLac,71.0,2.69,0.095,6.752,7.4052132701421804,190.0,50.0,Lost in egg,Non-binder,Non-binder,Binder,0.0065602055058882666
10.0,2-6 SiaLac,71.0,2.69,0.088,6.267,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,71.0,2.69,0.095,6.726,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,71.0,2.69,0.093,6.57,13.24200913242009,190.0,87.0,Lost in egg,Non-binder,Non-binder,Binder,0.011730965476684653
10.0,2-6 SiaLac,61.0,3.11,0.108,6.622,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,61.0,3.11,0.108,6.644,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,61.0,3.11,0.117,7.143,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,61.0,3.11,0.113,6.928,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,61.0,3.11,0.109,6.696,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,61.0,3.11,0.111,6.801,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,53.0,3.62,0.107,5.65,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,53.0,3.62,0.107,5.616,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,53.0,3.62,0.107,5.623,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,53.0,3.62,0.109,5.732,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,53.0,3.62,0.109,5.732,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
10.0,2-6 SiaLac,53.0,3.62,0.112,5.876,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
1.0,2-3 SiaLac,111.0,1.72,0.018,1.971,609.3353627600203,190.0,1201.0,Conserved,Binder,Binder,Binder,0.5398041968390141
1.0,2-3 SiaLac,111.0,1.72,0.018,2.007,750.8719481813652,190.0,1507.0,Conserved,Binder,Binder,Binder,0.6651900639428665
1.0,2-3 SiaLac,111.0,1.72,0.017,1.92,732.8125,190.0,1407.0,Conserved,Binder,Binder,Binder,0.649191376657197
1.0,2-3 SiaLac,111.0,1.72,0.017,1.871,1128.8081239978621,190.0,2112.0,Conserved,Binder,Binder,Binder,1.0
1.0,2-3 SiaLac,111.0,1.72,0.019,2.117,728.389230042513,190.0,1542.0,Conserved,Binder,Binder,Binder,0.6452728453643664
1.0,2-3 SiaLac,111.0,1.72,0.02,2.166,412.74238227146816,190.0,894.0,Conserved,Binder,Binder,Binder,0.3656444115671955
1.0,2-3 SiaLac,93.0,2.05,0.017,1.595,536.0501567398119,190.0,855.0,Conserved,Binder,Binder,Binder,0.47488155457395265
1.0,2-3 SiaLac,93.0,2.05,0.017,1.58,405.69620253164555,190.0,641.0,Conserved,Binder,Binder,Binder,0.3594022703298811
1.0,2-3 SiaLac,93.0,2.05,0.019,1.749,690.1086335048599,190.0,1207.0,Conserved,Binder,Binder,Binder,0.6113604418975345
1.0,2-3 SiaLac,93.0,2.05,0.019,1.743,577.7395295467584,190.0,1007.0,Conserved,Binder,Binder,Binder,0.5118137593664701
1.0,2-3 SiaLac,93.0,2.05,0.019,1.772,663.6568848758465,190.0,1176.0,Conserved,Binder,Binder,Binder,0.5879270982967371
1.0,2-3 SiaLac,93.0,2.05,0.018,1.694,783.9433293978749,190.0,1328.0,Conserved,Binder,Binder,Binder,0.6944876748595757
1.0,2-3 SiaLac,83.0,2.3,0.023,1.885,341.6445623342175,190.0,644.0,Conserved,Binder,Binder,Binder,0.30265955309058756
1.0,2-3 SiaLac,83.0,2.3,0.024,1.964,479.1242362525458,190.0,941.0,Conserved,Binder,Binder,Binder,0.4244514422483491
1.0,2-3 SiaLac,83.0,2.3,0.023,1.938,506.7079463364293,190.0,982.0,Conserved,Binder,Binder,Binder,0.4488875793539106
1.0,2-3 SiaLac,83.0,2.3,0.025,2.03,491.1330049261084,190.0,997.0,Conserved,Binder,Binder,Binder,0.4350898921480818
1.0,2-3 SiaLac,83.0,2.3,0.025,2.03,405.4187192118227,190.0,823.0,Conserved,Binder,Binder,Binder,0.35915645058964024
1.0,2-3 SiaLac,83.0,2.3,0.024,1.966,400.30518819938965,190.0,787.0,Conserved,Binder,Binder,Binder,0.35462642382625853
1.0,2-3 SiaLac,70.0,2.71,0.017,1.165,357.9399141630901,190.0,417.0,Conserved,Binder,Binder,Binder,0.31709544479126023
1.0,2-3 SiaLac,70.0,2.71,0.017,1.221,498.7714987714987,190.0,609.0,Conserved,Binder,Binder,Binder,0.4418567586181222
1.0,2-3 SiaLac,70.0,2.71,0.016,1.138,485.94024604569427,190.0,553.0,Conserved,Binder,Binder,Binder,0.43048967819673006
1.0,2-3 SiaLac,70.0,2.71,0.016,1.159,480.5867126833477,190.0,557.0,Conserved,Binder,Binder,Binder,0.42574703571521944
1.0,2-3 SiaLac,70.0,2.71,0.016,1.159,438.30888697152716,190.0,508.0,Conserved,Binder,Binder,Binder,0.3882935262896436
1.0,2-3 SiaLac,70.0,2.71,0.017,1.17,293.1623931623932,190.0,343.0,Conserved,Binder,Binder,Binder,0.2597096768971769
1.0,2-3 SiaLac,64.0,2.98,0.023,1.486,351.9515477792732,190.0,523.0,Conserved,Binder,Binder,Binder,0.3117904099881724
1.0,2-3 SiaLac,64.0,2.98,0.019,1.196,606.1872909698997,190.0,725.0,Conserved,Binder,Binder,Binder,0.5370153510438836
1.0,2-3 SiaLac,64.0,2.98,0.049,3.113,216.19017025377448,190.0,673.0,Conserved,Binder,Binder,Binder,0.19152074268220268
1.0,2-3 SiaLac,64.0,2.98,0.021,1.313,596.3442498095964,190.0,783.0,Conserved,Binder,Binder,Binder,0.5282954978190126
1.0,2-3 SiaLac,64.0,2.98,0.024,1.566,436.1430395913154,190.0,683.0,Conserved,Binder,Binder,Binder,0.38637482342582913
1.0,2-3 SiaLac,64.0,2.98,0.045,2.886,87.31808731808731,190.0,252.0,Conserved,Binder,Binder,Binder,0.07735423360423359
1.0,2-3 SiaLac,51.0,3.73,0.025,1.252,103.83386581469648,190.0,130.0,Conserved,Binder,Binder,Binder,0.09198539911898537
1.0,2-3 SiaLac,51.0,3.73,0.021,1.053,125.35612535612536,190.0,132.0,Conserved,Binder,Binder,Binder,0.11105175688509022
1.0,2-3 SiaLac,51.0,3.73,0.022,1.13,60.17699115044248,190.0,68.0,Conserved,Binder,Binder,Binder,0.053310203807991424
1.0,2-3 SiaLac,51.0,3.73,0.028,1.451,66.16126809097175,190.0,96.0,Conserved,Binder,Binder,Binder,0.058611615813545515
1.0,2-3 SiaLac,51.0,3.73,0.023,1.167,120.82262210796915,190.0,141.0,Conserved,Binder,Binder,Binder,0.10703557100568668
1.0,2-3 SiaLac,51.0,3.73,0.024,1.22,56.55737704918033,190.0,69.0,Conserved,Binder,Binder,Binder,0.05010362332339791
5.0,2-3 SiaLac,111.0,1.72,0.031,3.429,337.12452610090406,190.0,1156.0,Conserved,Binder,Binder,Binder,0.29865529750700354
5.0,2-3 SiaLac,111.0,1.72,0.031,3.429,301.5456401283173,190.0,1034.0,Conserved,Binder,Binder,Binder,0.26713631282200834
5.0,2-3 SiaLac,111.0,1.72,0.029,3.159,439.69610636277304,190.0,1389.0,Conserved,Binder,Binder,Binder,0.3895224502863392
5.0,2-3 SiaLac,111.0,1.72,0.031,3.413,446.2349838851451,190.0,1523.0,Conserved,Binder,Binder,Binder,0.39531517748537237
5.0,2-3 SiaLac,111.0,1.72,0.031,3.38,432.2485207100592,190.0,1461.0,Conserved,Binder,Binder,Binder,0.38292470750403446
5.0,2-3 SiaLac,111.0,1.72,0.031,3.462,495.95609474292314,190.0,1717.0,Conserved,Binder,Binder,Binder,0.439362619916671
5.0,2-3 SiaLac,93.0,2.05,0.051,4.764,291.35180520570947,190.0,1388.0,Conserved,Binder,Binder,Binder,0.25810569485789886
5.0,2-3 SiaLac,93.0,2.05,0.052,4.833,316.9873784398924,190.0,1532.0,Conserved,Binder,Binder,Binder,0.2808159967145069
5.0,2-3 SiaLac,93.0,2.05,0.042,3.904,284.5799180327869,190.0,1111.0,Conserved,Binder,Binder,Binder,0.252106546704235
5.0,2-3 SiaLac,93.0,2.05,0.05,4.682,263.3489961554891,190.0,1233.0,Conserved,Binder,Binder,Binder,0.2332982821055493
5.0,2-3 SiaLac,93.0,2.05,0.052,4.805,287.40894901144645,190.0,1381.0,Conserved,Binder,Binder,Binder,0.25461275738656075
5.0,2-3 SiaLac,93.0,2.05,0.051,4.75,351.7894736842105,190.0,1671.0,Conserved,Binder,Binder,Binder,0.31164683014354067
5.0,2-3 SiaLac,83.0,2.3,0.081,6.718,134.11729681452815,190.0,901.0,Conserved,Binder,Binder,Binder,0.11881319239582488
5.0,2-3 SiaLac,83.0,2.3,0.076,6.293,145.7174638487208,190.0,917.0,Conserved,Binder,Binder,Binder,0.12908966612734687
5.0,2-3 SiaLac,83.0,2.3,0.062,5.117,171.78034004299394,190.0,879.0,Conserved,Binder,Binder,Binder,0.15217851146801215
5.0,2-3 SiaLac,83.0,2.3,0.068,5.593,197.56838905775075,190.0,1105.0,Conserved,Binder,Binder,Binder,0.17502389011697522
5.0,2-3 SiaLac,83.0,2.3,0.07,5.786,221.91496716211546,190.0,1284.0,Conserved,Binder,Binder,Binder,0.19659228388272634
5.0,2-3 SiaLac,83.0,2.3,0.071,5.851,218.93693385746028,190.0,1281.0,Conserved,Binder,Binder,Binder,0.1939540735072482
5.0,2-3 SiaLac,70.0,2.71,0.084,5.912,104.53315290933695,190.0,618.0,Conserved,Binder,Binder,Binder,0.092604890669209
5.0,2-3 SiaLac,70.0,2.71,0.082,5.739,154.03380379857117,190.0,884.0,Conserved,Binder,Binder,Binder,0.13645702978557134
5.0,2-3 SiaLac,70.0,2.71,0.07,4.945,178.7664307381193,190.0,884.0,Conserved,Binder,Binder,Binder,0.15836742041241536
5.0,2-3 SiaLac,70.0,2.71,0.08,5.602,182.79186004998215,190.0,1024.0,Conserved,Binder,Binder,Binder,0.16193350859541505
5.0,2-3 SiaLac,70.0,2.71,0.081,5.68,208.80281690140845,190.0,1186.0,Conserved,Binder,Binder,Binder,0.18497635910157917
5.0,2-3 SiaLac,70.0,2.71,0.091,6.371,205.77617328519855,190.0,1311.0,Conserved,Binder,Binder,Binder,0.1822950853298326
5.0,2-3 SiaLac,64.0,2.98,0.072,4.593,119.31199651643806,190.0,548.0,Conserved,Binder,Binder,Binder,0.10569732267152254
5.0,2-3 SiaLac,64.0,2.98,0.073,4.641,156.64727429433313,190.0,727.0,Conserved,Binder,Binder,Binder,0.13877227755904228
5.0,2-3 SiaLac,64.0,2.98,0.068,4.372,184.1262580054895,190.0,805.0,Conserved,Binder,Binder,Binder,0.16311563860240097
5.0,2-3 SiaLac,64.0,2.98,0.068,4.363,179.4636717854687,190.0,783.0,Conserved,Binder,Binder,Binder,0.1589850993894943
5.0,2-3 SiaLac,64.0,2.98,0.074,4.736,225.08445945945948,190.0,1066.0,Conserved,Binder,Binder,Binder,0.19940010589424653
5.0,2-3 SiaLac,64.0,2.98,0.071,4.558,270.9521720052655,190.0,1235.0,Conserved,Binder,Binder,Binder,0.24003386071110402
5.0,2-3 SiaLac,51.0,3.73,0.088,4.494,0.0,190.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-3 SiaLac,51.0,3.73,0.078,3.994,6.259389083625438,190.0,25.0,Lost in egg,Non-binder,Non-binder,Binder,0.005545131143685224
5.0,2-3 SiaLac,51.0,3.73,0.08,4.079,30.154449620004904,190.0,123.0,Lost in egg,Non-binder,Non-binder,Binder,0.026713529942722147
5.0,2-3 SiaLac,51.0,3.73,0.073,3.741,31.007751937984494,190.0,116.0,Lost in egg,Non-binder,Non-binder,Binder,0.027469462062485316
5.0,2-3 SiaLac,51.0,3.73,0.079,4.022,62.15813028344107,190.0,250.0,Others,Binder,Non-binder,Binder,0.05506527545469613
5.0,2-3 SiaLac,51.0,3.73,0.075,3.813,87.33280881195908,190.0,333.0,Others,Binder,Non-binder,Binder,0.07736727523067019
