PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,MVF_orig,Status
10.0,2-6 SiaLac,88.0,2.17,0.141,12.349,45.995627,190.0,568.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.13,11.406,34.806242,190.0,397.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.133,11.692,42.593226,190.0,498.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.143,11.255,31.452688,190.0,354.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.14,10.992,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.127,10.002,1.79964,190.0,18.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.144,11.305,50.950907,190.0,576.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.156,12.225,64.376278,190.0,787.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.161,12.682,13.877937,190.0,176.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.152,10.75,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.131,9.285,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.136,9.642,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.149,10.535,41.385857,190.0,436.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.152,10.75,1.860465,190.0,20.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.154,10.931,54.1579,190.0,592.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.151,9.255,4.321988,190.0,40.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.151,9.237,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.151,9.255,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.151,9.273,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.165,10.113,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.157,9.628,21.603656,190.0,208.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.133,7.003,63.829787,190.0,447.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.123,6.471,5.717818,190.0,37.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.123,6.486,69.534382,190.0,451.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.132,6.925,13.285199,190.0,92.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.133,6.988,15.168861,190.0,106.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.124,6.537,0.0,190.0,0.0,True non-binder
1.0,2-3 SiaLac,111.0,1.72,0.028,3.078,597.465887,190.0,1839.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.029,3.156,591.57161,190.0,1867.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.029,3.183,710.021992,190.0,2260.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.025,2.716,645.802651,190.0,1754.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.031,3.391,457.387201,190.0,1551.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.018,1.636,678.484108,190.0,1110.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.018,1.636,649.755501,190.0,1063.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.017,1.536,1405.598958,190.0,2159.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.018,1.668,926.858513,190.0,1546.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.024,1.964,1006.619145,190.0,1977.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.026,2.183,744.388456,190.0,1625.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.025,2.057,868.740885,190.0,1787.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.027,2.198,957.688808,190.0,2105.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.025,2.057,781.234808,190.0,1607.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.02,1.422,729.957806,190.0,1038.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.021,1.446,401.106501,190.0,580.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.02,1.434,783.124128,190.0,1123.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.021,1.458,923.868313,190.0,1347.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.021,1.494,508.701473,190.0,760.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.015,0.963,671.858775,190.0,647.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.015,0.974,1146.817248,190.0,1117.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.016,1.007,1329.692155,190.0,1339.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.016,1.007,882.820258,190.0,889.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.016,1.007,868.917577,190.0,875.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.023,1.198,698.664441,190.0,837.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.022,1.138,1746.045694,190.0,1987.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.022,1.13,1120.353982,190.0,1266.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.022,1.146,680.628272,190.0,780.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.023,1.171,859.094791,190.0,1006.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.057,6.266,309.128631,190.0,1937.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.052,5.743,263.102908,190.0,1511.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.052,5.792,248.273481,190.0,1438.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.056,6.213,306.454209,190.0,1904.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.056,6.235,374.659182,190.0,2336.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.095,8.832,179.6875,190.0,1587.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.089,8.242,217.180296,190.0,1790.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.097,8.975,143.286908,190.0,1286.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.091,8.464,152.173913,190.0,1288.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.099,9.166,162.011783,190.0,1485.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.093,8.656,206.215342,190.0,1785.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.124,10.265,92.547491,190.0,950.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.115,9.545,146.568884,190.0,1399.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.125,10.336,136.126161,190.0,1407.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.117,9.703,163.557663,190.0,1587.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.117,9.69,145.098039,190.0,1406.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.107,7.555,228.7227,190.0,1728.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.1,7.036,239.340534,190.0,1684.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.108,7.567,176.820404,190.0,1338.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.101,7.092,148.759165,190.0,1055.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.102,7.182,249.234197,190.0,1790.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.083,5.304,173.642534,190.0,921.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.083,5.314,83.364697,190.0,443.0,False binder
5.0,2-3 SiaLac,64.0,2.98,0.083,5.335,132.521087,190.0,707.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.077,4.916,122.457282,190.0,602.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.077,4.926,90.133983,190.0,444.0,True binder
5.0,2-3 SiaLac,51.0,3.73,0.099,5.032,149.642289,190.0,753.0,False non-binder
5.0,2-3 SiaLac,51.0,3.73,0.099,5.063,30.416749,190.0,154.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.101,5.146,27.205597,190.0,140.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.108,5.496,74.599709,190.0,410.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.108,5.528,64.218524,190.0,355.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.11,5.634,47.213348,190.0,266.0,True non-binder
10.0,2-3 SiaLac,111.0,1.72,0.075,8.291,219.394524,190.0,1819.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.076,8.361,292.309532,190.0,2444.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.079,8.748,247.485139,190.0,2165.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.081,8.942,187.877432,190.0,1680.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.08,8.801,112.941711,190.0,994.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.083,9.223,150.818606,190.0,1391.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.137,12.688,121.610971,190.0,1543.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.148,13.741,100.211047,190.0,1377.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.148,13.725,111.40255,190.0,1529.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.138,12.806,80.118694,190.0,1026.0,False binder
10.0,2-3 SiaLac,93.0,2.05,0.147,13.677,40.798421,190.0,558.0,False binder
10.0,2-3 SiaLac,93.0,2.05,0.138,12.762,134.22661,190.0,1713.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.157,13.039,122.01856,190.0,1591.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.158,13.078,77.534791,190.0,1014.0,False binder
10.0,2-3 SiaLac,83.0,2.3,0.17,14.107,154.391437,190.0,2178.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.16,13.289,91.353751,190.0,1214.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.159,13.17,53.834472,190.0,709.0,False binder
10.0,2-3 SiaLac,83.0,2.3,0.178,14.703,111.405836,190.0,1638.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.181,12.706,180.623328,190.0,2295.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.181,12.706,164.017,190.0,2084.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.182,12.784,95.43179,190.0,1220.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.181,12.717,115.986475,190.0,1475.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.188,13.221,170.183799,190.0,2250.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.121,7.716,217.729393,190.0,1680.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.132,8.45,225.443787,190.0,1905.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.131,8.389,116.462034,190.0,977.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.122,7.83,102.298851,190.0,801.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.134,8.592,191.224395,190.0,1643.0,True binder
10.0,2-3 SiaLac,51.0,3.73,0.153,7.791,21.691696,190.0,169.0,True non-binder
10.0,2-3 SiaLac,51.0,3.73,0.153,7.837,69.031517,190.0,541.0,True non-binder
10.0,2-3 SiaLac,51.0,3.73,0.153,7.791,148.504685,190.0,1157.0,False non-binder
10.0,2-3 SiaLac,51.0,3.73,0.143,7.316,103.471843,190.0,757.0,False non-binder
10.0,2-3 SiaLac,51.0,3.73,0.144,7.365,83.503055,190.0,615.0,True non-binder
10.0,2-3 SiaLac,51.0,3.73,0.146,7.436,60.516407,190.0,450.0,True non-binder
1.0,2-6 SiaLac,105.0,1.81,0.016,1.726,938.586327,190.0,1620.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.015,1.622,1357.583231,190.0,2202.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.019,1.96,740.816327,190.0,1452.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.018,1.923,476.339054,190.0,916.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.02,2.09,435.406699,190.0,910.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.019,1.949,477.680862,190.0,931.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.685,723.442136,190.0,1219.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.021,1.821,322.899506,190.0,588.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.02,1.791,313.791178,190.0,562.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.02,1.791,643.774428,190.0,1153.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.019,1.488,352.150538,190.0,524.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.019,1.457,321.894303,190.0,469.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.02,1.539,319.038337,190.0,491.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.02,1.585,437.223975,190.0,693.0,True binder
1.0,2-6 SiaLac,71.0,2.69,0.019,1.355,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,71.0,2.69,0.02,1.389,220.302376,190.0,306.0,True binder
1.0,2-6 SiaLac,71.0,2.69,0.021,1.491,781.354795,190.0,1165.0,True binder
1.0,2-6 SiaLac,71.0,2.69,0.022,1.547,1157.078216,190.0,1790.0,True binder
1.0,2-6 SiaLac,71.0,2.69,0.02,1.39,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,61.0,3.11,0.023,1.417,529.992943,190.0,751.0,True binder
1.0,2-6 SiaLac,61.0,3.11,0.021,1.279,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.219,243.64233,190.0,297.0,True binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.229,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,61.0,3.11,0.019,1.174,425.042589,190.0,499.0,True binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.229,308.380797,190.0,379.0,True binder
1.0,2-6 SiaLac,53.0,3.62,0.019,0.992,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,53.0,3.62,0.019,0.984,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,53.0,3.62,0.018,0.937,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,53.0,3.62,0.018,0.927,0.0,190.0,0.0,False binder
5.0,2-6 SiaLac,105.0,1.81,0.032,3.41,269.794721,190.0,920.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.032,3.41,259.530792,190.0,885.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.034,3.612,215.946844,190.0,780.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.037,3.913,331.20368,190.0,1296.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.035,3.642,353.377265,190.0,1287.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.053,4.701,385.449904,190.0,1812.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.05,4.383,215.605749,190.0,945.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.05,4.357,442.276796,190.0,1927.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.049,4.265,277.373974,190.0,1183.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.05,4.357,217.81042,190.0,949.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.049,4.331,284.460864,190.0,1232.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.048,3.753,10.924594,190.0,41.0,True non-binder
5.0,2-6 SiaLac,79.0,2.42,0.044,3.439,79.674324,190.0,274.0,True non-binder
5.0,2-6 SiaLac,79.0,2.42,0.043,3.394,234.826164,190.0,797.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.046,3.629,300.358225,190.0,1090.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.048,3.772,243.902439,190.0,920.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.063,4.924,125.101543,190.0,616.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.054,3.865,100.388098,190.0,388.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.05,3.579,44.14641,190.0,158.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.049,3.493,33.781849,190.0,118.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.046,3.268,14.687882,190.0,48.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.053,3.769,38.206421,190.0,144.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.062,4.403,104.247104,190.0,459.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.063,3.886,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.067,4.101,66.569129,190.0,273.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.058,3.549,84.530854,190.0,300.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.059,3.612,151.162791,190.0,546.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.071,4.364,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.075,3.937,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.073,3.822,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.072,3.809,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.078,4.12,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.081,4.257,46.041813,190.0,196.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.043,4.552,314.147627,190.0,1430.0,False non-binder
10.0,2-6 SiaLac,105.0,1.81,0.043,4.521,160.362752,190.0,725.0,False non-binder
10.0,2-6 SiaLac,105.0,1.81,0.043,4.474,170.317389,190.0,762.0,False non-binder
10.0,2-6 SiaLac,105.0,1.81,0.043,4.474,297.720161,190.0,1332.0,False non-binder
10.0,2-6 SiaLac,88.0,2.17,0.077,6.77,205.022157,190.0,1388.0,False non-binder
10.0,2-6 SiaLac,88.0,2.17,0.081,7.108,64.153067,190.0,456.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.066,5.802,300.758359,190.0,1745.0,False non-binder
10.0,2-6 SiaLac,88.0,2.17,0.067,5.924,207.29237,190.0,1228.0,False non-binder
10.0,2-6 SiaLac,88.0,2.17,0.066,5.814,283.109735,190.0,1646.0,False non-binder
10.0,2-6 SiaLac,79.0,2.42,0.111,8.737,106.672771,190.0,932.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.121,9.489,43.945621,190.0,417.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.108,8.475,72.212389,190.0,612.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.1,7.835,56.158264,190.0,440.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.104,8.159,95.722515,190.0,781.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.106,8.29,22.074789,190.0,183.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.111,7.849,73.130335,190.0,574.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.12,8.538,41.813071,190.0,357.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.111,7.904,44.660931,190.0,353.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.108,7.665,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.109,7.747,23.105718,190.0,179.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.11,6.719,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.109,6.704,4.922434,190.0,33.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.114,6.96,43.534483,190.0,303.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.107,6.585,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.109,6.659,55.563898,190.0,370.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.11,6.771,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.105,5.534,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.093,4.905,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.095,5.021,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.102,5.343,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.095,4.982,106.985147,190.0,533.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.096,5.04,0.0,190.0,0.0,True non-binder
1.0,2-3 SiaLac,111.0,1.72,0.018,1.985,1900.251889,190.0,3772.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.02,1.985,973.299748,190.0,1932.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.019,2.264,973.939929,190.0,2205.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.02,2.101,1336.982389,190.0,2809.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.022,2.223,1225.820963,190.0,2725.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.02,2.379,1130.306852,190.0,2689.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.02,2.223,941.97031,190.0,2094.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.019,1.843,1016.277808,190.0,1873.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.021,1.802,1404.550499,190.0,2531.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.02,1.92,1707.291667,190.0,3278.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.02,1.859,1770.306616,190.0,3291.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.02,1.831,1840.524304,190.0,3370.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.026,1.818,1364.136414,190.0,2480.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.024,2.155,622.737819,190.0,1342.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.026,2.017,1801.189886,190.0,3633.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.025,2.126,1446.378175,190.0,3075.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.025,2.102,1553.758325,190.0,3266.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.019,2.102,721.693625,190.0,1517.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.02,1.333,867.966992,190.0,1157.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.021,1.423,2213.633169,190.0,3150.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.02,1.468,2021.798365,190.0,2968.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.02,1.41,1836.879433,190.0,2590.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.02,1.4,1778.571429,190.0,2490.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.017,1.389,1331.173506,190.0,1849.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.017,1.073,1613.233924,190.0,1731.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.017,1.059,1855.524079,190.0,1965.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.016,1.079,862.835959,190.0,931.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.015,0.997,921.765296,190.0,919.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.015,0.978,671.779141,190.0,657.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.021,0.949,671.232877,190.0,637.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.02,1.065,1089.201878,190.0,1160.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.019,1.032,1296.511628,190.0,1338.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.018,0.985,652.791878,190.0,643.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.016,0.921,870.792617,190.0,802.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.018,0.809,802.224969,190.0,649.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.032,0.906,3104.856512,190.0,2813.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.032,3.573,853.624405,190.0,3050.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.031,3.527,1084.774596,190.0,3826.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.031,3.404,1115.452409,190.0,3797.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.03,3.435,932.16885,190.0,3202.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.032,3.358,1070.577725,190.0,3595.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.05,3.512,1117.881549,190.0,3926.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.049,4.594,505.877231,190.0,2324.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.049,4.529,639.876352,190.0,2898.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.054,4.516,880.425155,190.0,3976.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.046,5.054,622.08152,190.0,3144.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.053,4.29,872.727273,190.0,3744.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.071,4.943,703.621283,190.0,3478.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.075,5.862,239.67929,190.0,1405.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.069,6.202,375.201548,190.0,2327.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.083,5.69,497.012302,190.0,2828.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.083,6.891,282.977797,190.0,1950.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.087,6.868,281.887012,190.0,1936.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.07,7.166,324.448786,190.0,2325.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.064,4.939,248.835797,190.0,1229.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.065,4.479,392.275061,190.0,1757.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.073,4.552,406.634446,190.0,1851.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.073,5.114,271.802894,190.0,1390.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.074,5.144,359.642302,190.0,1850.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.052,5.222,242.052853,190.0,1264.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.052,3.32,546.987952,190.0,1816.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.063,3.305,620.272315,190.0,2050.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.059,4.0,692.0,190.0,2768.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.063,3.754,892.115077,190.0,3349.0,True binder
5.0,2-3 SiaLac,51.0,3.73,0.072,3.787,127.013467,190.0,481.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.075,3.668,5.725191,190.0,21.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.079,3.814,90.194022,190.0,344.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.08,4.044,171.859545,190.0,695.0,False non-binder
5.0,2-3 SiaLac,51.0,3.73,0.075,4.1,145.853659,190.0,598.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.075,3.814,92.291557,190.0,352.0,True non-binder
10.0,2-3 SiaLac,111.0,1.72,0.043,3.82,999.47644,190.0,3818.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.043,4.707,820.905035,190.0,3864.0,True binder
