PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,Status,Experiment,Self-model,Cross-model
1.0,2-6 SiaLac,71.0,2.69,0.019,1.372,839.6501457725947,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.019,1.372,943.1486880466472,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.02,1.445,-121.10726643598615,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.018,1.31,-204.5801526717557,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.02,1.445,629.0657439446367,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.323,268.3295540438398,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.365,-164.83516483516485,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.333,657.1642910727683,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.365,312.0879120879121,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.023,1.386,378.7878787878788,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.021,1.298,200.30816640986131,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.08,-84.25925925925925,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.08,-250.9259259259259,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.023,1.189,1362.4894869638351,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.022,1.18,627.1186440677966,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.114,999.9999999999999,190.0,Conserved,Binder,Binder,Binder
5.0,2-6 SiaLac,105.0,1.81,0.064,6.726,177.22271781147785,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.058,6.07,102.47116968698516,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.059,6.187,133.505737837401,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.06,6.254,75.95139110968981,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.065,6.816,165.05281690140845,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.067,6.995,106.36168691922802,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.095,8.341,157.8947368421053,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.095,8.374,221.51898734177215,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.096,8.455,129.0360733293909,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.09,7.915,203.03221730890715,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.096,8.471,152.87451304450477,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.099,8.666,81.12162474036464,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.084,6.61,145.53706505295006,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.091,7.115,219.67673928320448,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.092,7.191,245.58475872618553,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.093,7.266,96.20148637489677,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.085,6.703,105.32597344472623,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.094,7.391,131.37599783520497,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.081,5.748,107.34168406402226,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.088,6.244,143.17745035233824,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.089,6.301,150.7697190922076,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.082,5.842,54.60458747004451,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.083,5.895,172.85835453774385,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.085,6.011,86.50806854100814,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.092,5.633,83.25936445943547,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.1,6.13,-2.2838499184339316,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.094,5.751,33.037732568249,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.093,5.706,68.34910620399579,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.094,5.751,39.81916188488958,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.102,6.277,48.74940258085072,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.104,5.473,13.338205737255619,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.105,5.52,24.818840579710148,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.105,5.52,130.2536231884058,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.106,5.559,75.1933801043353,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.106,5.598,93.42622365130404,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.108,5.699,6.141428320758028,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.075,7.913,49.66510805004423,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.086,9.037,35.29932499723359,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.087,9.134,79.48324939785417,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.08,8.434,54.77827839696467,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.087,9.153,97.23587894679339,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.129,11.331,20.916070955785017,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.141,12.366,31.295487627365357,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.128,11.256,31.627576403695805,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.141,12.349,45.995627176289574,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.13,11.406,34.806242328598984,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.133,11.692,42.59322613752993,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.143,11.255,31.45268769435806,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.14,10.992,-9.188500727802037,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.127,10.002,1.7996400719856027,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.144,11.305,50.95090667846086,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.156,12.225,64.3762781186094,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.161,12.682,13.877937233874782,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.152,10.75,-9.953488372093023,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.131,9.285,-8.077544426494345,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.136,9.642,-0.4148516905206389,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.149,10.535,41.38585666824869,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.152,10.75,1.8604651162790697,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.154,10.931,54.15789955173361,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.151,9.255,4.321988114532685,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.151,9.237,-30.20461188697629,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.151,9.255,-5.078336034575904,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.151,9.273,-7.009597756928718,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.165,10.113,-12.063680411351726,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.157,9.628,21.60365600332364,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.133,7.003,63.829787234042556,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.123,6.471,5.717817957039097,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.123,6.486,69.53438174529757,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.132,6.925,13.28519855595668,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.133,6.988,15.168860904407556,190.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.124,6.537,-11.32017745143032,190.0,Others,Non-binder,Non-binder,Non-binder
1.0,2-3 SiaLac,111.0,1.72,0.028,3.078,597.4658869395712,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.029,3.156,591.5716096324461,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.029,3.183,710.0219918316054,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.025,2.716,645.8026509572901,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.031,3.391,457.38720141551164,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.018,1.636,678.4841075794621,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.018,1.636,649.7555012224939,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.017,1.536,1405.5989583333333,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.018,1.668,926.8585131894484,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.024,1.964,1006.6191446028513,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.026,2.183,744.3884562528631,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.025,2.057,868.7408847836656,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.027,2.198,957.6888080072794,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.025,2.057,781.2348079727759,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.02,1.422,729.957805907173,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.021,1.446,401.1065006915629,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.02,1.434,783.1241283124128,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.021,1.458,923.8683127572017,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.021,1.494,508.70147255689426,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.015,0.963,671.858774662513,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.015,0.974,1146.817248459959,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.016,1.007,1329.692154915591,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.016,1.007,882.8202581926515,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.016,1.007,868.9175769612712,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.023,1.198,698.6644407345576,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.022,1.138,1746.0456942003516,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.022,1.13,1120.353982300885,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.022,1.146,680.628272251309,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.023,1.171,859.0947907771135,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.057,6.266,309.1286307053942,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.052,5.743,263.10290788786347,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.052,5.792,248.27348066298345,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.056,6.213,306.45420891678737,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.056,6.235,374.6591820368885,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.095,8.832,179.68749999999997,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.089,8.242,217.18029604464934,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.097,8.975,143.28690807799444,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.091,8.464,152.17391304347825,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.099,9.166,162.01178267510363,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.093,8.656,206.21534195933455,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.124,10.265,92.54749147588893,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.115,9.545,146.56888423258252,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.125,10.336,136.12616099071207,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.117,9.703,163.55766257858394,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.117,9.69,145.09803921568627,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.107,7.555,228.72270019854403,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.1,7.036,239.34053439454237,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.108,7.567,176.8204043874719,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.101,7.092,148.7591652566272,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.102,7.182,249.23419660261763,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.083,5.304,173.64253393665157,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.083,5.314,83.36469702672187,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.083,5.335,132.52108716026243,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.077,4.916,122.45728234336859,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.077,4.926,90.13398294762484,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.099,5.032,149.6422893481717,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.099,5.063,30.416748963065377,190.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.101,5.146,27.20559657986786,190.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.108,5.496,74.59970887918486,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.108,5.528,64.21852387843705,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.11,5.634,47.213347532836345,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.075,8.291,219.39452418284887,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.076,8.361,292.3095323525894,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.079,8.748,247.48513946044812,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.081,8.942,187.87743234175798,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.08,8.801,112.94171116918531,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.083,9.223,150.81860565976362,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.137,12.688,121.61097099621689,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.148,13.741,100.21104723091479,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.148,13.725,111.40255009107469,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.138,12.806,80.1186943620178,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.147,13.677,40.79842070629524,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.138,12.762,134.22661024917724,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.157,13.039,122.01855970549889,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.158,13.078,77.53479125248509,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.17,14.107,154.39143687531015,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.16,13.289,91.35375122281586,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.159,13.17,53.83447228549734,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.178,14.703,111.40583554376659,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.181,12.706,180.62332756178185,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.181,12.706,164.01699984259406,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.182,12.784,95.43178973717146,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.181,12.717,115.98647479751513,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.188,13.221,170.18379850238256,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.121,7.716,217.7293934681182,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.132,8.45,225.44378698224855,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.131,8.389,116.46203361544882,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.122,7.83,102.29885057471265,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.134,8.592,191.2243947858473,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.153,7.791,21.691695546142984,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.153,7.837,69.03151716217941,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.153,7.791,148.50468489282505,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.143,7.316,103.47184253690541,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.144,7.365,83.5030549898167,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.146,7.436,60.51640667025283,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.016,1.726,938.5863267670916,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.015,1.622,1357.5832305795313,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.019,1.96,740.8163265306123,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.018,1.923,476.33905356214245,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.02,2.09,435.40669856459334,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.019,1.949,477.6808619805028,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.685,723.4421364985163,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.021,1.821,322.8995057660626,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.02,1.791,313.79117811278616,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.02,1.791,643.7744276940257,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.019,1.488,352.1505376344086,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.019,1.457,321.8943033630748,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.02,1.539,319.0383365821962,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.02,1.585,437.22397476340694,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.019,1.355,-183.0258302583026,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.02,1.389,220.3023758099352,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.021,1.491,781.3547954393024,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.022,1.547,1157.0782159017454,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.02,1.39,-202.87769784172664,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.023,1.417,529.9929428369795,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.021,1.279,-118.06098514464426,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.219,243.64232977850696,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.229,-161.10659072416598,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.019,1.174,425.04258943781946,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.229,308.3807973962571,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.019,0.992,-168.34677419354838,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.019,0.984,-111.78861788617887,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.018,0.937,-175.0266808964781,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.018,0.927,-305.2858683926645,190.0,Others,Non-binder,Binder,Binder
5.0,2-6 SiaLac,105.0,1.81,0.032,3.41,269.79472140762465,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.032,3.41,259.5307917888563,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.034,3.612,215.94684385382058,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.037,3.913,331.20368004088937,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.035,3.642,353.3772652388798,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.053,4.701,385.44990427568604,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.05,4.383,215.60574948665297,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.05,4.357,442.27679596052326,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.049,4.265,277.3739742086753,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.05,4.357,217.81042001377094,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.049,4.331,284.46086354190714,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.048,3.753,10.924593658406607,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.044,3.439,79.6743239313754,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.043,3.394,234.82616381850323,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.046,3.629,300.35822540644807,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.048,3.772,243.90243902439025,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.063,4.924,125.10154346060112,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.054,3.865,100.38809831824061,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.05,3.579,44.146409611623355,190.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.049,3.493,33.78184941311194,190.0,Others,Non-binder,Non-binder,Non-binder
